,name,zipcode,county_string,rating,review_count,category,price,region
291,House of Pizza,28205,"Mecklenburg County, North Carolina",3.5,76,Italian,$,region
292,Salsarita's Fresh Mexican Grill,28262,"Mecklenburg County, North Carolina",3.5,23,Mexican,$,region
293,Plato Pronto,28216,"Mecklenburg County, North Carolina",4.5,7,Mexican,$,region
294,Morazán Restaurante,28217,"Mecklenburg County, North Carolina",3.5,31,Mexican,$,region
295,Flo Bar & Lounge,28262,"Mecklenburg County, North Carolina",2.5,32,American (Traditional),$$,region
296,Flo Bar & Lounge,28262,"Mecklenburg County, North Carolina",2.5,32,Mexican,$$,region
297,Waffle House,28217,"Mecklenburg County, North Carolina",3.0,30,American (Traditional),$,region
298,El Tropico,28213,"Mecklenburg County, North Carolina",3.5,3,Mexican,$$,region
299,IHOP,28262,"Mecklenburg County, North Carolina",2.5,44,American (Traditional),$,region
300,QDOBA Mexican Eats,28209,"Mecklenburg County, North Carolina",3.0,25,Mexican,$,region
301,Waffle House,28208,"Mecklenburg County, North Carolina",3.5,30,American (New),$,region
302,Happy Grill,28227,"Mecklenburg County, North Carolina",4.5,19,American (Traditional),$,region
303,Boulevard 1820,28203,"Mecklenburg County, North Carolina",4.0,27,American (New),$$$,region
304,Salsarita's Fresh Mexican Grill,28208,"Mecklenburg County, North Carolina",3.5,44,Mexican,$,region
305,Morehead Tavern,28202,"Mecklenburg County, North Carolina",3.0,17,American (Traditional),$,region
306,Wing Heaven,28217,"Mecklenburg County, North Carolina",4.0,17,Chinese,$,region
307,Buffalo Wild Wings,28216,"Mecklenburg County, North Carolina",2.5,88,American (Traditional),$$,region
308,LittleSpoon,28209,"Mecklenburg County, North Carolina",3.5,247,American (New),$$,region
309,Hop Feng 2,28227,"Mecklenburg County, North Carolina",4.0,20,Chinese,$,region
310,Hong Phat Restaurant,28208,"Mecklenburg County, North Carolina",4.0,8,Chinese,$,region
311,Big Al's Pub & Grubberia,28227,"Mecklenburg County, North Carolina",3.5,27,American (Traditional),$$,region
312,China Fun,28227,"Mecklenburg County, North Carolina",3.5,29,Chinese,$,region
313,China Inn,28262,"Mecklenburg County, North Carolina",3.0,8,Chinese,$,region
314,Wild Wing Cafe,28262,"Mecklenburg County, North Carolina",2.5,66,American (Traditional),$$,region
315,The Press Box Bar & Grill,28262,"Mecklenburg County, North Carolina",2.5,37,American (Traditional),$,region
316,Denny's,28216,"Mecklenburg County, North Carolina",2.5,34,American (Traditional),$$,region
317,Dragon House Chinese Buffet,28209,"Mecklenburg County, North Carolina",3.0,40,Chinese,$,region
318,Recess Charlotte,28204,"Mecklenburg County, North Carolina",3.0,20,American (New),$,region
319,TGI Fridays,28262,"Mecklenburg County, North Carolina",2.0,105,American (Traditional),$$,region
320,Taco Bell,28203,"Mecklenburg County, North Carolina",2.5,21,Mexican,$,region
321,Showmars,28208,"Mecklenburg County, North Carolina",3.5,15,American (New),$$,region
322,Lotus Buffet,28262,"Mecklenburg County, North Carolina",2.5,41,Chinese,$,region
323,Greystone Pub,28209,"Mecklenburg County, North Carolina",3.5,20,American (Traditional),$,region
324,Hwy 55 Burgers Shakes & Fries,28262,"Mecklenburg County, North Carolina",2.5,24,American (Traditional),$,region
325,Taco Bell,28262,"Mecklenburg County, North Carolina",3.0,27,Mexican,$,region
326,IHOP,28211,"Mecklenburg County, North Carolina",2.5,43,American (Traditional),$,region
327,Salsarita's Fresh Mexican Grill,28211,"Mecklenburg County, North Carolina",3.0,30,Mexican,$,region
328,Curry n Cake,28262,"Mecklenburg County, North Carolina",2.5,34,Indian,$$,region
329,Moe's Southwest Grill,28213,"Mecklenburg County, North Carolina",3.0,17,Mexican,$,region
330,A Mouthful Concessions & Catering,28208,"Mecklenburg County, North Carolina",4.0,6,American (Traditional),$$,region
331,Bob Evans,28269,"Mecklenburg County, North Carolina",3.0,36,American (Traditional),$,region
332,Factory Cafe,28206,"Mecklenburg County, North Carolina",2.5,29,American (New),$$,region
333,Moe's Southwest Grill,28216,"Mecklenburg County, North Carolina",3.0,36,Mexican,$,region
334,Showmars Government Center,28202,"Mecklenburg County, North Carolina",3.5,8,American (Traditional),$,region
335,Bang Bang South End,28203,"Mecklenburg County, North Carolina",3.5,19,American (New),$$,region
336,Fortune Cookie,28204,"Mecklenburg County, North Carolina",2.5,27,Chinese,$,region
337,Pudina,28217,"Mecklenburg County, North Carolina",3.5,23,Indian,$$,region
338,Taqueria La Unica,28205,"Mecklenburg County, North Carolina",2.5,11,Mexican,$,region
339,Lotus Chinese Cuisine,28269,"Mecklenburg County, North Carolina",3.0,20,Chinese,$,region
340,Trade Restaurant and Bar,28202,"Mecklenburg County, North Carolina",3.5,10,American (New),$$,region
