,name,zipcode,county_string,rating,review_count,category,price,region
2541,The Heights,43604,"Lucas County, Ohio",3.5,35,American (Traditional),$$$$,region
2542,Ye Olde Cock N' Bull Tavern,43604,"Lucas County, Ohio",3.5,36,American (Traditional),$$,region
2543,Brownstone Tavern,43612,"Lucas County, Ohio",4.0,27,American (Traditional),$$,region
2544,Table Forty4,43604,"Lucas County, Ohio",3.0,77,American (Traditional),$$,region
2545,El Camino Real Sky,43616,"Lucas County, Ohio",3.5,29,Mexican,$$,region
2546,Estallas Mexican Restaurant And Cantina,43616,"Lucas County, Ohio",4.5,9,Mexican,$$,region
2547,Ideal Hotdog,43612,"Lucas County, Ohio",4.5,13,American (Traditional),$,region
2548,ICE Restaurant and Bar,43604,"Lucas County, Ohio",3.5,27,American (New),$$,region
2549,ICE Restaurant and Bar,43604,"Lucas County, Ohio",3.5,27,American (Traditional),$$,region
2550,Golden City,43611,"Lucas County, Ohio",4.0,13,Chinese,$$,region
2551,El Vaquero,43605,"Lucas County, Ohio",3.0,37,Mexican,$$,region
2552,River Diner,43611,"Lucas County, Ohio",3.0,16,American (Traditional),$,region
2553,Cinco De Mayo,43612,"Lucas County, Ohio",3.5,33,Mexican,$$,region
2554,Frickers,43604,"Lucas County, Ohio",3.0,41,American (Traditional),$,region
2555,Water's Edge,43616,"Lucas County, Ohio",3.0,13,American (Traditional),$$,region
2556,OK wok,43616,"Lucas County, Ohio",3.5,11,Chinese,$,region
2557,The Museum Café,43620,"Lucas County, Ohio",4.0,10,American (New),$$,region
2558,China One Buffet,43616,"Lucas County, Ohio",4.0,11,Chinese,$,region
2559,Woodville Diner,43616,"Lucas County, Ohio",3.0,12,American (New),$,region
2560,T & Z China King,43611,"Lucas County, Ohio",4.5,8,Chinese,$,region
2561,Coney Island Hot Dog,43604,"Lucas County, Ohio",3.5,10,American (Traditional),$,region
2562,The Oar House Saloon Bar and Grill,43611,"Lucas County, Ohio",3.5,5,American (Traditional),$,region
2563,Cinco De Mayo Amigos Cantina,43616,"Lucas County, Ohio",3.0,13,Mexican,$$,region
2564,Boston Market,43612,"Lucas County, Ohio",4.0,6,American (Traditional),$,region
2565,Mancino's Pizza & Grinders,43616,"Lucas County, Ohio",3.5,8,Italian,$$,region
2566,The Bronze Boar,43602,"Lucas County, Ohio",3.0,15,American (Traditional),$,region
2567,Empire Restaurant,43616,"Lucas County, Ohio",3.0,9,Chinese,$,region
2568,Sidelines Sports Eatery & Pub - Telegraph,43612,"Lucas County, Ohio",3.5,16,American (Traditional),$$,region
2569,Ocean Garden Buffet,43612,"Lucas County, Ohio",3.0,15,Chinese,$$,region
2570,Bob Evans,43616,"Lucas County, Ohio",2.5,10,American (Traditional),$,region
2571,Cilantro's,43604,"Lucas County, Ohio",2.5,11,Mexican,$$,region
2572,KT's Diner,43611,"Lucas County, Ohio",4.0,6,American (Traditional),$,region
2573,Ralphie's,43616,"Lucas County, Ohio",2.0,14,American (Traditional),$,region
2574,Frisch's Big Boy Restaurants,43612,"Lucas County, Ohio",3.5,7,American (New),$,region
2575,Jade Express: Golden Jade Euro Asian Bistro,43616,"Lucas County, Ohio",2.5,8,Chinese,$$,region
2576,American Table,43616,"Lucas County, Ohio",3.0,9,American (Traditional),$,region
2577,Buffalo Wild Wings,43616,"Lucas County, Ohio",2.5,10,American (Traditional),$$,region
2578,Applebee's Grill + Bar,43612,"Lucas County, Ohio",2.5,15,American (Traditional),$$,region
2579,Pizza Hut,43616,"Lucas County, Ohio",3.0,2,Italian,$$,region
2580,Vito's Pizza and Subs,43605,"Lucas County, Ohio",2.5,7,Italian,$,region
2581,greg's grill downtown,43604,"Lucas County, Ohio",5.0,1,American (Traditional),$$,region
2582,Taco Bell,43612,"Lucas County, Ohio",3.0,2,Mexican,$,region
2583,Scene at Hollywood Casino,43605,"Lucas County, Ohio",2.5,9,American (Traditional),$$,region
2584,Bob Evans,43612,"Lucas County, Ohio",2.0,14,American (Traditional),$$,region
2585,Park Inn by Radisson,43604,"Lucas County, Ohio",3.0,9,American (New),$$$$,region
2586,Joe's Pizza Kitchen,43616,"Lucas County, Ohio",4.5,8,Italian,$,region
2587,Fresh Start Diner,43612,"Lucas County, Ohio",3.5,3,American (Traditional),$,region
2588,Miss Cue Billiards & Darts-North,43612,"Lucas County, Ohio",3.5,3,American (Traditional),$,region
2589,Ping On Restaurant,43608,"Lucas County, Ohio",2.5,4,Chinese,$,region
2590,Magic Wok,43604,"Lucas County, Ohio",2.0,6,Chinese,$,region
2591,Freeway Restaurant,43616,"Lucas County, Ohio",3.0,6,American (Traditional),$,region
2592,Taqueria La Michoacana,43609,"Lucas County, Ohio",5.0,1,Mexican,$,region
2593,Rice King,43609,"Lucas County, Ohio",2.5,10,Chinese,$,region
2594,Mr. Gyros & Family,43608,"Lucas County, Ohio",2.5,2,American (Traditional),$$,region
2595,China King,43612,"Lucas County, Ohio",3.0,6,Chinese,$,region
2596,City Grill,43604,"Lucas County, Ohio",3.0,1,American (Traditional),$,region
2597,Pizza Hut,43612,"Lucas County, Ohio",2.5,3,Italian,$$,region
2598,Café Focaccia's,43604,"Lucas County, Ohio",5.0,1,American (Traditional),$,region
2599,Koney Grill,43612,"Lucas County, Ohio",3.5,3,American (Traditional),$,region
2600,Hammers Grill,43612,"Lucas County, Ohio",4.5,3,American (Traditional),$,region
2601,The Other Side Bar & Bistro,43612,"Lucas County, Ohio",2.0,3,American (Traditional),$,region
2602,Mama's Pizza,55117,"Ramsey County, Minnesota",4.5,178,Italian,$,region
2603,Mama's Pizza,55117,"Ramsey County, Minnesota",4.5,178,American (Traditional),$,region
2604,The Happy Gnome,55102,"Ramsey County, Minnesota",4.0,615,American (New),$$,region
2605,Red Cow - Saint Paul,55102,"Ramsey County, Minnesota",4.0,423,American (New),$$,region
2606,Cossetta Alimentari,55102,"Ramsey County, Minnesota",4.0,608,Italian,$$,region
2607,Blue Door Pub - St. Paul,55104,"Ramsey County, Minnesota",4.0,694,American (Traditional),$$,region
2608,Cafe Latté,55105,"Ramsey County, Minnesota",4.0,454,American (New),$$,region
2609,Cheng Heng Restaurant,55103,"Ramsey County, Minnesota",4.5,163,Chinese,$,region
2610,W.A Frost And Company,55102,"Ramsey County, Minnesota",4.0,353,American (New),$$$,region
2611,Saint Dinette,55101,"Ramsey County, Minnesota",4.0,181,American (New),$$,region
2612,Chianti Grill Roseville,55113,"Ramsey County, Minnesota",4.0,186,Italian,$$,region
2613,Groundswell,55104,"Ramsey County, Minnesota",4.0,160,American (New),$,region
2614,Colossal Café,55108,"Ramsey County, Minnesota",4.0,247,American (Traditional),$$,region
2615,Mañana Restaurant,55106,"Ramsey County, Minnesota",4.5,100,Mexican,$,region
2616,The Neighborhood Café,55104,"Ramsey County, Minnesota",4.0,213,American (Traditional),$,region
2617,Tavial Grill,55102,"Ramsey County, Minnesota",4.5,175,Mexican,$,region
2618,DeGidio's Restaurant & Bar,55102,"Ramsey County, Minnesota",4.5,163,Italian,$$,region
2619,The St. Paul Grill,55102,"Ramsey County, Minnesota",4.0,200,American (Traditional),$$$,region
2620,Good Earth,55113,"Ramsey County, Minnesota",3.5,225,American (New),$$,region
2621,Pazzaluna,55102,"Ramsey County, Minnesota",4.0,243,Italian,$$$,region
2622,La Grolla,55102,"Ramsey County, Minnesota",4.0,216,Italian,$$,region
2623,Homi Mexican,55104,"Ramsey County, Minnesota",4.0,139,Mexican,$,region
2624,El Burrito Mercado,55107,"Ramsey County, Minnesota",4.0,186,Mexican,$,region
2625,China Restaurant,55113,"Ramsey County, Minnesota",4.0,68,Chinese,$,region
2626,PUBLIC Kitchen + Bar,55101,"Ramsey County, Minnesota",3.5,188,American (New),$$,region
2627,Pizza Lucé,55104,"Ramsey County, Minnesota",3.5,184,Italian,$$,region
2628,Groveland Tap,55105,"Ramsey County, Minnesota",4.0,231,American (Traditional),$$,region
2629,Punch Neapolitan Pizza - Highland Park,55116,"Ramsey County, Minnesota",4.5,168,Italian,$$,region
2630,Granite City Food & Brewery,55113,"Ramsey County, Minnesota",3.5,145,American (Traditional),$$,region
2631,Acqua Restaurant-White Bear Lake,55110,"Ramsey County, Minnesota",4.5,109,Italian,$$$,region
2632,The Original Malt Shop,55113,"Ramsey County, Minnesota",3.5,107,American (Traditional),$,region
2633,Big Bowl,55113,"Ramsey County, Minnesota",3.5,163,Chinese,$$,region
2634,Barrio,55101,"Ramsey County, Minnesota",3.5,214,Mexican,$$,region
2635,Mucci's Italian,55102,"Ramsey County, Minnesota",4.5,136,Italian,$$,region
2636,The Bulldog Lowertown,55101,"Ramsey County, Minnesota",3.5,219,American (Traditional),$$,region
2637,Caffè Biaggio,55114,"Ramsey County, Minnesota",4.0,110,Italian,$$,region
2638,Kincaid's,55102,"Ramsey County, Minnesota",3.5,172,American (Traditional),$$$,region
2639,New Bohemia - Roseville,55113,"Ramsey County, Minnesota",4.5,44,American (New),$$,region
2640,Peking Garden,55104,"Ramsey County, Minnesota",3.5,137,Chinese,$$,region
2641,Joan's In the Park,55116,"Ramsey County, Minnesota",4.5,125,American (New),$$$,region
2642,The Commodore Bar & Restaurant,55102,"Ramsey County, Minnesota",4.0,100,American (New),$$$,region
2643,El Sombrero,55113,"Ramsey County, Minnesota",4.0,41,Mexican,$$,region
2644,Dark Horse Bar & Eatery,55101,"Ramsey County, Minnesota",3.5,138,American (Traditional),$$,region
2645,Turf Club,55104,"Ramsey County, Minnesota",4.0,92,American (New),$$,region
2646,Sweeney's Saloon,55102,"Ramsey County, Minnesota",3.5,152,American (Traditional),$$,region
2647,Pajarito,55102,"Ramsey County, Minnesota",4.0,108,Mexican,$$,region
2648,Highland Grill,55116,"Ramsey County, Minnesota",4.0,230,American (Traditional),$$,region
2649,Heirloom Kitchen and Bar,55104,"Ramsey County, Minnesota",4.5,75,American (New),$$$,region
2650,Zamboni's Pizza,55102,"Ramsey County, Minnesota",4.0,78,Italian,$$,region
2651,Zamboni's Pizza,55102,"Ramsey County, Minnesota",4.0,78,American (Traditional),$$,region
2652,Crooked Pint Ale House & Event Center,55117,"Ramsey County, Minnesota",3.5,46,American (Traditional),$$,region
2653,Stewart's,55104,"Ramsey County, Minnesota",4.0,95,American (New),$$,region
2654,Taqueria Los Ocampo  - Arcade,55106,"Ramsey County, Minnesota",4.0,54,Mexican,$,region
2655,Wilebski's Blues Saloon,55117,"Ramsey County, Minnesota",5.0,10,American (Traditional),$,region
2656,Kelly's Depot Bar,55101,"Ramsey County, Minnesota",4.0,60,American (Traditional),$,region
2657,Louis Ristorante & Bar,55102,"Ramsey County, Minnesota",3.5,136,Italian,$$,region
2658,Tavern On Grand,55105,"Ramsey County, Minnesota",3.5,123,American (Traditional),$$,region
2659,La Casita,55113,"Ramsey County, Minnesota",3.5,91,Mexican,$$,region
2660,McCarron's Pub & Grill,55113,"Ramsey County, Minnesota",4.0,31,American (Traditional),$,region
2661,Boca Chica Restaurant,55107,"Ramsey County, Minnesota",3.5,162,Mexican,$$,region
2662,Can Can Wonderland,55104,"Ramsey County, Minnesota",3.5,130,American (New),$$,region
2663,Taqueria Los Paisanos,55106,"Ramsey County, Minnesota",4.0,52,Mexican,$,region
2664,Patrick McGovern's Pub & Restaurant,55102,"Ramsey County, Minnesota",3.5,112,American (Traditional),$$,region
2665,Grumpy's Bar & Grill,55113,"Ramsey County, Minnesota",3.0,122,American (Traditional),$$,region
2666,Obb's Sports Bar & Grill,55106,"Ramsey County, Minnesota",4.0,75,American (Traditional),$$,region
2667,Dari-ette Drive-In,55106,"Ramsey County, Minnesota",3.5,74,American (Traditional),$,region
2668,Dari-ette Drive-In,55106,"Ramsey County, Minnesota",3.5,74,Italian,$,region
2669,The Lexington,55105,"Ramsey County, Minnesota",3.5,127,American (Traditional),$$$,region
2670,The Underground Music Cafe,55108,"Ramsey County, Minnesota",4.0,32,American (New),$,region
2671,Donatelli's,55110,"Ramsey County, Minnesota",4.0,150,Italian,$$,region
2672,Great Waters Brewing Company,55102,"Ramsey County, Minnesota",3.0,156,American (Traditional),$$,region
2673,Exchange Food & Drink,55112,"Ramsey County, Minnesota",4.0,94,American (New),$$,region
2674,House of Wong,55113,"Ramsey County, Minnesota",3.5,65,Chinese,$$,region
2675,Washington Square Bar & Grill,55110,"Ramsey County, Minnesota",4.0,156,Mexican,$$,region
2676,Ol' Mexico Restaurante,55113,"Ramsey County, Minnesota",2.5,111,Mexican,$$,region
2677,Chicago's Taste Authority,55102,"Ramsey County, Minnesota",4.0,58,American (Traditional),$,region
2678,Forepaugh's Restaurant,55102,"Ramsey County, Minnesota",3.5,96,American (New),$$$,region
2679,Skinners Pub & Eatery,55102,"Ramsey County, Minnesota",4.5,65,American (Traditional),$,region
2680,D'Amico & Sons,55113,"Ramsey County, Minnesota",3.5,47,Italian,$$,region
2681,Los Ocampo Restaurant & Bar,55106,"Ramsey County, Minnesota",3.5,130,Mexican,$$,region
2682,Gastrotruck,55101,"Ramsey County, Minnesota",4.0,38,American (New),$,region
2683,Holman's Table,55107,"Ramsey County, Minnesota",4.5,30,American (New),$$,region
2684,Café 99,55108,"Ramsey County, Minnesota",3.5,46,Chinese,$$,region
2685,Red Robin Gourmet Burgers,55126,"Ramsey County, Minnesota",3.0,96,American (Traditional),$$,region
2686,New Asia Express,55104,"Ramsey County, Minnesota",3.5,73,Chinese,$,region
2687,World Of Beer,55101,"Ramsey County, Minnesota",3.5,63,American (Traditional),$$,region
2688,Ho Ho Gourmet,55119,"Ramsey County, Minnesota",4.0,63,Chinese,$$,region
2689,Meet Market-White Bear Lake,55110,"Ramsey County, Minnesota",4.0,72,American (Traditional),$$,region
2690,Old Chicago Pizza & Taproom,55113,"Ramsey County, Minnesota",3.0,60,American (Traditional),$$,region
2691,Eat @ Banning & 5th,55110,"Ramsey County, Minnesota",4.5,51,American (New),$,region
2692,Carbone's Pizza,55105,"Ramsey County, Minnesota",4.0,67,Italian,$,region
2693,Boca Chica Taco House,55107,"Ramsey County, Minnesota",4.0,62,Mexican,$,region
2694,La Tapatia,55113,"Ramsey County, Minnesota",5.0,17,Mexican,$,region
2695,Raising Cane's Chicken Fingers,55126,"Ramsey County, Minnesota",3.5,56,American (Traditional),$,region
2696,5-8 Tavern & Grill,55119,"Ramsey County, Minnesota",3.5,116,American (Traditional),$$,region
2697,Pappy's,55119,"Ramsey County, Minnesota",4.0,51,American (Traditional),$,region
2698,Fabulous Fern's Bar & Grill,55102,"Ramsey County, Minnesota",3.0,93,American (Traditional),$$,region
2699,Jake's City Grille,55119,"Ramsey County, Minnesota",3.5,72,American (Traditional),$$,region
2700,Aesop's Table,55103,"Ramsey County, Minnesota",4.0,27,American (Traditional),$,region
2701,Panino's Restaurant,55127,"Ramsey County, Minnesota",3.5,71,Italian,$$,region
2702,Great Moon Buffet,55109,"Ramsey County, Minnesota",3.5,60,Chinese,$$,region
2703,Jimmy's Food & Drink,55110,"Ramsey County, Minnesota",3.5,66,American (Traditional),$$,region
2704,Ingredients Café & Take Away,55110,"Ramsey County, Minnesota",4.0,64,American (Traditional),$$,region
2705,Bonfire Wood Fire Cooking,55105,"Ramsey County, Minnesota",3.0,127,American (Traditional),$$,region
2706,Wild Orchid,55119,"Ramsey County, Minnesota",4.0,66,Chinese,$,region
2707,R J Riches Family Restaurant,55112,"Ramsey County, Minnesota",4.0,92,American (Traditional),$,region
2708,Saigon Express,55106,"Ramsey County, Minnesota",3.0,57,Chinese,$,region
2709,Mad Jacks Sports Cafe,55127,"Ramsey County, Minnesota",3.5,71,American (Traditional),$$,region
2710,Carmelo's,55105,"Ramsey County, Minnesota",4.0,72,Italian,$$,region
2711,Gopher Bar,55101,"Ramsey County, Minnesota",3.0,73,American (Traditional),$,region
2712,Seventh Street Social,55116,"Ramsey County, Minnesota",3.5,110,American (New),$$,region
2713,The Tavern Grill,55112,"Ramsey County, Minnesota",3.5,45,American (Traditional),$$,region
2714,La Costa Mexican Sports Bar & Grill,55107,"Ramsey County, Minnesota",5.0,18,Mexican,$$,region
2715,Fitzgerald's,55102,"Ramsey County, Minnesota",3.0,76,American (Traditional),$$,region
2716,Tom Reid's Hockey City Pub,55102,"Ramsey County, Minnesota",3.0,65,American (Traditional),$$,region
2717,Tot Boss Truck,55109,"Ramsey County, Minnesota",3.5,22,American (Traditional),$,region
2718,Little Venetian,55113,"Ramsey County, Minnesota",3.0,39,Italian,$$,region
2719,Casa Lupita,55110,"Ramsey County, Minnesota",4.0,47,Mexican,$,region
2720,Panda Garden Buffet,55113,"Ramsey County, Minnesota",3.5,29,Chinese,$,region
2721,Viet Noodles,55112,"Ramsey County, Minnesota",3.5,93,Chinese,$,region
2722,Big Louie's,55112,"Ramsey County, Minnesota",3.5,50,American (New),$,region
2723,Capital View Cafe,55107,"Ramsey County, Minnesota",3.5,75,American (Traditional),$,region
2724,Capital View Cafe,55107,"Ramsey County, Minnesota",3.5,75,Mexican,$,region
2725,Bennett's Chop & Railhouse,55102,"Ramsey County, Minnesota",3.5,98,American (Traditional),$$,region
2726,Luci Ancora,55105,"Ramsey County, Minnesota",4.0,61,Italian,$$,region
2727,Highland Cafe & Bakery,55116,"Ramsey County, Minnesota",4.0,61,American (Traditional),$$,region
2728,New Hong Kong Wok,55112,"Ramsey County, Minnesota",3.5,44,Chinese,$,region
2729,Eagle Street Grille,55102,"Ramsey County, Minnesota",3.0,91,American (Traditional),$$,region
2730,Los Ocampo,55103,"Ramsey County, Minnesota",3.0,48,Mexican,$,region
2731,Davanni's Pizza & Hot Hoagies,55105,"Ramsey County, Minnesota",3.5,50,Italian,$,region
2732,Maiv's Egg Roll Basket,55109,"Ramsey County, Minnesota",3.0,42,American (Traditional),$,region
2733,Cleveland Wok,55116,"Ramsey County, Minnesota",3.5,106,Chinese,$,region
2734,D'Amico & Sons,55105,"Ramsey County, Minnesota",3.5,35,Italian,$$,region
2735,French Meadow Bakery & Cafe,55105,"Ramsey County, Minnesota",3.0,153,American (New),$$,region
2736,O'Gara's Bar And Grill,55104,"Ramsey County, Minnesota",3.0,87,American (Traditional),$$,region
2737,The Italian Pie Shoppe - St. Paul,55105,"Ramsey County, Minnesota",3.0,85,Italian,$$,region
2738,Olive Garden Italian Restaurant,55113,"Ramsey County, Minnesota",3.0,52,Italian,$$,region
2739,La Cucaracha Mexican Restaurante,55101,"Ramsey County, Minnesota",2.5,113,Mexican,$$,region
2740,Great China,55126,"Ramsey County, Minnesota",4.0,21,Chinese,$$,region
2741,Red Lobster,55113,"Ramsey County, Minnesota",3.0,34,American (Traditional),$$,region
2742,Tavern On The Avenue,55102,"Ramsey County, Minnesota",3.5,43,American (Traditional),$$,region
2743,Wild Onion,55105,"Ramsey County, Minnesota",2.0,192,American (Traditional),$$,region
2744,Buffalo Wild Wings,55113,"Ramsey County, Minnesota",2.5,54,American (Traditional),$$,region
2745,Herbie's On the Park,55102,"Ramsey County, Minnesota",3.5,54,American (New),$$,region
2746,Hoggsbreath,55113,"Ramsey County, Minnesota",2.5,26,American (Traditional),$$,region
2747,Leo's Chow Mein,55106,"Ramsey County, Minnesota",3.5,29,Chinese,$,region
2748,Green Mill Restaurant & Bar,55126,"Ramsey County, Minnesota",3.5,40,American (New),$$,region
2749,Sak's Sports Bar,55110,"Ramsey County, Minnesota",3.5,40,American (New),$$,region
2750,The Original Gabe's by the Park,55103,"Ramsey County, Minnesota",2.5,82,American (Traditional),$$,region
2751,Chili's,55113,"Ramsey County, Minnesota",3.0,35,American (Traditional),$$,region
2752,Rudy's Red Eye Grill,55110,"Ramsey County, Minnesota",3.5,83,American (Traditional),$$,region
2753,Axel's,55113,"Ramsey County, Minnesota",3.0,60,American (Traditional),$$,region
2754,Keys Cafe,55110,"Ramsey County, Minnesota",4.0,45,American (Traditional),$$,region
2755,Billy's On Grand,55105,"Ramsey County, Minnesota",2.5,91,American (Traditional),$$,region
2756,Red's Savoy Pizza,55106,"Ramsey County, Minnesota",4.0,25,Italian,$$,region
2757,Hook Fish & Chicken,55103,"Ramsey County, Minnesota",3.5,16,American (Traditional),$,region
2758,Fortune House Chinese Cuisine,55117,"Ramsey County, Minnesota",2.5,28,Chinese,$,region
2759,CRAVE American Kitchen & Sushi Bar,55113,"Ramsey County, Minnesota",3.5,17,American (Traditional),$$,region
2760,La Cabana,55106,"Ramsey County, Minnesota",3.5,17,Mexican,$$,region
2761,Kim's Kitchen,55105,"Ramsey County, Minnesota",4.0,35,Chinese,$,region
2762,Gulden's Roadhouse,55109,"Ramsey County, Minnesota",3.5,29,American (Traditional),$$,region
2763,Giuseppe Italian Ristorante,55112,"Ramsey County, Minnesota",3.5,41,Italian,$$,region
2764,Tiffany Sports Lounge,55116,"Ramsey County, Minnesota",3.5,72,American (Traditional),$$,region
2765,Sweet Pea's Public House,55105,"Ramsey County, Minnesota",3.5,78,American (Traditional),$$,region
2766,China One,55104,"Ramsey County, Minnesota",3.5,22,Chinese,$,region
2767,Joe and Stan's Sports Lounge & Grill,55102,"Ramsey County, Minnesota",4.0,27,American (Traditional),$,region
2768,Joseph's Grill,55107,"Ramsey County, Minnesota",3.0,48,American (Traditional),$$,region
2769,Tony's Sandwich King,55112,"Ramsey County, Minnesota",4.0,44,American (New),$,region
2770,Acapulco Mexican Restaurant Maplewood,55109,"Ramsey County, Minnesota",2.5,62,Mexican,$$,region
2771,Saint Paul Saloon,55106,"Ramsey County, Minnesota",4.0,17,American (Traditional),$,region
2772,Skyway Grill,55101,"Ramsey County, Minnesota",4.0,12,American (New),$,region
2773,La Loma Tamales,55101,"Ramsey County, Minnesota",4.0,12,Mexican,$,region
2774,Perkins Restaurant & Bakery,55113,"Ramsey County, Minnesota",3.0,26,American (Traditional),$$,region
2775,Olive Garden Italian Restaurant,55109,"Ramsey County, Minnesota",3.0,30,Italian,$$,region
2776,Bakers Square,55113,"Ramsey County, Minnesota",3.5,17,American (Traditional),$$,region
2777,Citizen,55101,"Ramsey County, Minnesota",3.5,28,American (Traditional),$$$,region
2778,El Bravo,55103,"Ramsey County, Minnesota",3.5,25,Mexican,$,region
2779,Applebee's Grill + Bar,55113,"Ramsey County, Minnesota",3.0,29,American (Traditional),$$,region
2780,TGI Fridays,55109,"Ramsey County, Minnesota",3.0,36,American (Traditional),$$,region
2781,Green Mill Restaurant and Bar,55105,"Ramsey County, Minnesota",2.5,72,American (New),$$,region
2782,Ming's Garden,55106,"Ramsey County, Minnesota",3.5,27,Chinese,$$,region
2783,Wok Cuisine,55126,"Ramsey County, Minnesota",4.0,21,Chinese,$$,region
2784,Tracks Bar & Grill,55104,"Ramsey County, Minnesota",3.0,12,American (Traditional),$,region
2785,The Cave Café,55101,"Ramsey County, Minnesota",3.5,18,Italian,$,region
2786,Grand Shanghai Restaurant,55105,"Ramsey County, Minnesota",2.5,72,Chinese,$$,region
2787,Moe's,55112,"Ramsey County, Minnesota",3.5,66,American (Traditional),$$,region
2788,Cabin 61,55110,"Ramsey County, Minnesota",4.0,24,American (Traditional),$$,region
2789,South China Island Inn II,55117,"Ramsey County, Minnesota",3.5,10,Chinese,$,region
2790,Bleechers Bar & Grill,55109,"Ramsey County, Minnesota",3.5,10,American (Traditional),$,region
2791,Great Dragon Chinese Resturant,55106,"Ramsey County, Minnesota",3.5,21,Chinese,$,region
2792,Byerly's Minnesota Grille,55113,"Ramsey County, Minnesota",3.0,16,American (Traditional),$$,region
2793,Ha Long Bay,55110,"Ramsey County, Minnesota",4.0,31,Chinese,$$,region
2794,Boston Market,55113,"Ramsey County, Minnesota",2.5,22,American (Traditional),$,region
2795,Red Lobster,55109,"Ramsey County, Minnesota",3.0,22,American (Traditional),$$,region
2796,Don Julios,55110,"Ramsey County, Minnesota",3.0,57,Mexican,$$,region
2797,Red's Savoy Pizza,55110,"Ramsey County, Minnesota",3.0,18,Italian,$,region
2798,Leeann Chin,55113,"Ramsey County, Minnesota",3.0,13,Chinese,$,region
2799,Buffalo Wild Wings,55104,"Ramsey County, Minnesota",2.5,36,American (Traditional),$$,region
2800,Jr Mac's,55102,"Ramsey County, Minnesota",4.0,20,American (New),$,region
2801,The Dog House Bar and Grill,55109,"Ramsey County, Minnesota",3.5,16,American (Traditional),$$,region
2802,Chili's,55109,"Ramsey County, Minnesota",3.0,18,American (Traditional),$$,region
2803,South China Island Inn,55109,"Ramsey County, Minnesota",4.0,13,Chinese,$,region
2804,Acapulco Mexican Restaurant - New Brighton,55112,"Ramsey County, Minnesota",3.0,52,Mexican,$$,region
2805,Welsch's Big Ten Tavern,55112,"Ramsey County, Minnesota",3.0,33,American (Traditional),$,region
2806,Green Mill Restaurant & Bar,55113,"Ramsey County, Minnesota",4.0,10,American (New),$$,region
2807,Anita's Cafe and Catering,55102,"Ramsey County, Minnesota",4.5,5,American (Traditional),$,region
2808,Max Mart,55113,"Ramsey County, Minnesota",4.5,2,American (Traditional),$,region
2809,Keller Grille,55109,"Ramsey County, Minnesota",4.5,4,American (Traditional),$$,region
2810,Los Sanchez Taqueria,55119,"Ramsey County, Minnesota",4.5,9,Mexican,$$,region
2811,Golden Gate Café,55104,"Ramsey County, Minnesota",3.5,12,Chinese,$,region
2812,Shangri-La III Carry Out,55109,"Ramsey County, Minnesota",4.0,13,Chinese,$,region
2813,Chipotle Mexican Grill,55105,"Ramsey County, Minnesota",2.5,47,Mexican,$,region
2814,Chipotle Mexican Grill,55109,"Ramsey County, Minnesota",2.5,26,Mexican,$,region
2815,Twin Cities Burger Battle,55107,"Ramsey County, Minnesota",4.0,5,American (New),$$$,region
2816,China Chef,55109,"Ramsey County, Minnesota",3.5,15,Chinese,$,region
2817,Taco Bell,55117,"Ramsey County, Minnesota",3.0,6,Mexican,$,region
2818,Asian Express 2,55101,"Ramsey County, Minnesota",3.5,8,Chinese,$,region
2819,Mr. Papaya Kitchen at Hmongtown Marketplace,55103,"Ramsey County, Minnesota",5.0,3,American (New),$,region
2820,China Tiger,55112,"Ramsey County, Minnesota",3.5,17,Chinese,$,region
2821,Camilas Taqueria,55109,"Ramsey County, Minnesota",4.5,4,Mexican,$,region
2822,Chipotle Mexican Grill,55113,"Ramsey County, Minnesota",2.0,36,Mexican,$,region
2823,Bakers Square,55109,"Ramsey County, Minnesota",3.5,13,American (Traditional),$$,region
2824,Admiral D's,55110,"Ramsey County, Minnesota",2.5,39,American (Traditional),$$,region
2825,R A MacSammy's Truck,55102,"Ramsey County, Minnesota",3.0,9,American (Traditional),$,region
2826,Yin Yang Chinese Restaurant,55109,"Ramsey County, Minnesota",3.0,13,Chinese,$$,region
2827,Chipotle Mexican Grill,55102,"Ramsey County, Minnesota",3.0,13,Mexican,$,region
2828,Hunan Garden Chinese Restaurant,55101,"Ramsey County, Minnesota",2.5,26,Chinese,$,region
2829,Buffalo Wild Wings,55109,"Ramsey County, Minnesota",2.0,61,American (Traditional),$$,region
2830,Wong's Cafe Wong's Kitchen,55112,"Ramsey County, Minnesota",3.0,31,Chinese,$,region
2831,Dickey's Barbecue Pit,55119,"Ramsey County, Minnesota",3.0,14,American (Traditional),$$,region
2832,Kim's Chow Mein,55104,"Ramsey County, Minnesota",3.0,30,Chinese,$$,region
2833,Chipotle Mexican Grill,55116,"Ramsey County, Minnesota",2.5,52,Mexican,$,region
2834,The Village Sports Bar at The Stadium,55110,"Ramsey County, Minnesota",3.0,20,American (Traditional),$$,region
2835,Ho Fan,55101,"Ramsey County, Minnesota",3.5,11,Chinese,$,region
2836,Perkins Restaurant & Bakery,55109,"Ramsey County, Minnesota",2.5,20,American (Traditional),$$,region
2837,Taco Bell,55104,"Ramsey County, Minnesota",3.0,16,Mexican,$,region
2838,Plum's Neighborhood Bar & Grill,55105,"Ramsey County, Minnesota",2.5,33,American (Traditional),$$,region
2839,Jade House Chinese Restaurant,55126,"Ramsey County, Minnesota",3.5,11,Chinese,$,region
