category,Region,price,rating,Income,review_count
Chinese,WC,1,3.0,36631.0,47
Chinese,WC,1,3.0,49026.0,36
Chinese,WC,1,3.0,50079.0,29
Chinese,WC,1,3.0,66754.0,99
Chinese,WC,1,3.0,80185.0,590
Chinese,WC,1,3.5,36631.0,9
Chinese,WC,1,3.5,47255.0,11
Chinese,WC,1,3.5,49026.0,18
Chinese,WC,1,3.5,50079.0,275
Chinese,WC,1,3.5,80185.0,452
Chinese,WC,1,4.0,49026.0,6
Chinese,WC,1,4.0,50079.0,182
Chinese,WC,1,4.0,66754.0,110
Chinese,WC,1,4.0,80185.0,919
Chinese,WC,1,4.5,49026.0,23
Chinese,WC,1,4.5,50079.0,18
Chinese,WC,1,4.5,80185.0,113
Chinese,WC,1,5.0,49026.0,20
Chinese,WC,1,5.0,50079.0,1
Chinese,WC,2,1.0,36631.0,4
Chinese,WC,2,2.5,44028.0,47
Chinese,WC,2,2.5,49026.0,31
Chinese,WC,2,2.5,50079.0,108
Chinese,WC,2,2.5,66754.0,22
Chinese,WC,2,2.5,80185.0,322
Chinese,WC,2,3.0,36631.0,75
Chinese,WC,2,3.0,49026.0,406
Chinese,WC,2,3.0,49802.0,27
Chinese,WC,2,3.0,50079.0,153
Chinese,WC,2,3.0,80185.0,1768
Chinese,WC,2,3.5,36631.0,53
Chinese,WC,2,3.5,49026.0,26
Chinese,WC,2,3.5,50079.0,281
Chinese,WC,2,3.5,66754.0,32
Chinese,WC,2,3.5,80185.0,1089
Chinese,WC,2,4.0,36631.0,81
Chinese,WC,2,4.0,49026.0,199
Chinese,WC,2,4.0,50079.0,326
Chinese,WC,2,4.0,66754.0,20
Chinese,WC,2,4.0,80185.0,3291
Chinese,WC,2,4.5,36631.0,108
Chinese,WC,2,4.5,50079.0,285
Chinese,WC,2,4.5,80185.0,120
Italian,MW,1,1.0,47137.0,1
Italian,MW,1,2.5,41777.0,7
Italian,MW,1,2.5,55975.0,12
Italian,MW,1,2.5,67465.0,12
Italian,MW,1,3.0,47137.0,72
Italian,MW,1,3.0,67465.0,17
Italian,MW,1,3.0,69237.0,3
Italian,MW,1,3.5,43625.0,4
Italian,MW,1,3.5,45965.0,5
Italian,MW,1,3.5,52341.0,116
Italian,MW,1,4.0,43625.0,11
Italian,MW,1,4.0,47137.0,79
Italian,MW,1,4.0,50378.0,9
Italian,MW,1,4.0,52341.0,1063
Italian,MW,1,4.0,67465.0,22
Italian,MW,1,4.5,41777.0,8
Italian,MW,1,4.5,43625.0,7
Italian,MW,1,4.5,47137.0,9
Italian,MW,1,4.5,52341.0,326
Italian,MW,1,4.5,67465.0,8
Italian,MW,1,5.0,67465.0,12
Italian,MW,2,1.0,50378.0,3
Italian,MW,2,1.5,43625.0,3
Italian,MW,2,2.0,67465.0,41
Italian,MW,2,2.5,41777.0,3
Italian,MW,2,2.5,47137.0,45
Italian,MW,2,2.5,50378.0,11
Italian,MW,2,2.5,52341.0,154
Italian,MW,2,3.0,41777.0,100
Italian,MW,2,3.0,52341.0,322
Italian,MW,2,3.0,55653.0,118
Italian,MW,2,3.0,67465.0,108
Italian,MW,2,3.0,69237.0,14
Italian,MW,2,3.5,41777.0,156
Italian,MW,2,3.5,47137.0,352
Italian,MW,2,3.5,50378.0,96
Italian,MW,2,3.5,52341.0,1433
Italian,MW,2,3.5,67465.0,81
Italian,MW,2,4.0,41777.0,205
Italian,MW,2,4.0,43625.0,42
Italian,MW,2,4.0,47137.0,243
Italian,MW,2,4.0,52341.0,1303
Italian,MW,2,4.0,55653.0,4
Italian,MW,2,4.0,67465.0,4
Italian,MW,2,4.0,69237.0,20
Italian,MW,2,4.5,43625.0,9
Italian,MW,2,4.5,47137.0,38
Italian,MW,2,4.5,52341.0,656
Italian,MW,2,4.5,55653.0,3
Italian,MW,3,3.5,67465.0,199
Italian,MW,3,4.0,47137.0,213
Italian,MW,3,4.0,52341.0,395
Italian,MW,3,4.5,52341.0,248
Italian,NE,1,1.0,46271.0,1
Italian,NE,1,1.0,46969.0,3
Italian,NE,1,1.0,58269.0,7
Italian,NE,1,2.5,46271.0,9
Italian,NE,1,2.5,58269.0,12
Italian,NE,1,3.0,46271.0,9
Italian,NE,1,3.0,53040.0,109
Italian,NE,1,3.0,59887.0,6
Italian,NE,1,3.0,84233.0,20
Italian,NE,1,3.5,46271.0,96
Italian,NE,1,3.5,53040.0,234
Italian,NE,1,3.5,55762.0,41
Italian,NE,1,3.5,58269.0,19
Italian,NE,1,3.5,84233.0,111
Italian,NE,1,4.0,46271.0,44
Italian,NE,1,4.0,53040.0,601
Italian,NE,1,4.0,55762.0,74
Italian,NE,1,4.0,58269.0,44
Italian,NE,1,4.0,59887.0,53
Italian,NE,1,4.0,84233.0,5
Italian,NE,1,4.5,46271.0,13
Italian,NE,1,4.5,53040.0,295
Italian,NE,1,4.5,58269.0,91
Italian,NE,1,5.0,59887.0,4
Italian,NE,2,1.0,58269.0,3
Italian,NE,2,1.5,58269.0,9
Italian,NE,2,2.0,46969.0,15
Italian,NE,2,2.0,58269.0,8
Italian,NE,2,2.5,46271.0,57
Italian,NE,2,2.5,53040.0,188
Italian,NE,2,2.5,58269.0,63
Italian,NE,2,2.5,84233.0,40
Italian,NE,2,3.0,46271.0,101
Italian,NE,2,3.0,46969.0,7
Italian,NE,2,3.0,53040.0,497
Italian,NE,2,3.0,55762.0,183
Italian,NE,2,3.0,59887.0,39
Italian,NE,2,3.0,81198.0,139
Italian,NE,2,3.0,84233.0,247
Italian,NE,2,3.5,42993.0,17
Italian,NE,2,3.5,46271.0,408
Italian,NE,2,3.5,53040.0,1786
Italian,NE,2,3.5,55762.0,241
Italian,NE,2,3.5,58269.0,80
Italian,NE,2,3.5,59887.0,39
Italian,NE,2,3.5,81198.0,105
Italian,NE,2,3.5,84233.0,359
Italian,NE,2,4.0,46271.0,296
Italian,NE,2,4.0,53040.0,2836
Italian,NE,2,4.0,55762.0,138
Italian,NE,2,4.0,58269.0,372
Italian,NE,2,4.0,59887.0,218
Italian,NE,2,4.0,84233.0,415
Italian,NE,2,4.5,42993.0,41
Italian,NE,2,4.5,46271.0,247
Italian,NE,2,4.5,53040.0,1367
Italian,NE,2,4.5,58269.0,71
Italian,NE,2,4.5,59887.0,32
Italian,NE,2,4.5,84233.0,137
Italian,NE,2,5.0,46271.0,17
Italian,NE,2,5.0,81198.0,20
Italian,NE,3,3.5,46271.0,114
Italian,NE,3,3.5,53040.0,575
Italian,NE,3,3.5,84233.0,137
Italian,NE,3,4.0,46271.0,15
Italian,NE,3,4.0,53040.0,320
Italian,NE,3,4.0,84233.0,90
Italian,NE,3,4.5,53040.0,109
Italian,NE,3,4.5,84233.0,180
Italian,NE,4,4.5,53040.0,176
Italian,SE,1,1.0,60289.0,14
Italian,SE,1,1.5,48537.0,15
Italian,SE,1,1.5,60289.0,11
Italian,SE,1,2.0,48537.0,11
Italian,SE,1,2.0,51968.0,24
Italian,SE,1,2.0,60289.0,9
Italian,SE,1,2.5,48537.0,62
Italian,SE,1,2.5,58801.0,2
Italian,SE,1,3.0,56854.0,193
Italian,SE,1,3.0,58801.0,1
Italian,SE,1,3.0,60289.0,1
Italian,SE,1,3.5,44376.0,25
Italian,SE,1,3.5,48537.0,7
Italian,SE,1,3.5,50876.0,4
Italian,SE,1,3.5,54720.0,86
Italian,SE,1,3.5,56854.0,152
Italian,SE,1,3.5,60289.0,43
Italian,SE,1,4.0,44376.0,13
Italian,SE,1,4.0,48537.0,127
Italian,SE,1,4.0,50876.0,8
Italian,SE,1,4.0,54720.0,60
Italian,SE,1,4.0,56854.0,316
Italian,SE,1,4.0,60289.0,386
Italian,SE,1,4.5,43162.0,23
Italian,SE,1,4.5,44376.0,15
Italian,SE,1,4.5,48537.0,42
Italian,SE,1,4.5,54720.0,8
Italian,SE,1,4.5,56854.0,167
Italian,SE,1,5.0,48537.0,38
Italian,SE,2,1.0,54720.0,1
Italian,SE,2,1.5,44376.0,7
Italian,SE,2,1.5,51968.0,11
Italian,SE,2,2.5,43162.0,6
Italian,SE,2,2.5,48537.0,108
Italian,SE,2,2.5,51968.0,97
Italian,SE,2,2.5,56854.0,113
Italian,SE,2,2.5,60289.0,190
Italian,SE,2,3.0,48537.0,126
Italian,SE,2,3.0,54720.0,96
Italian,SE,2,3.0,56854.0,318
Italian,SE,2,3.0,60289.0,225
Italian,SE,2,3.5,43162.0,125
Italian,SE,2,3.5,44376.0,99
Italian,SE,2,3.5,48537.0,478
Italian,SE,2,3.5,50876.0,11
Italian,SE,2,3.5,51968.0,393
Italian,SE,2,3.5,56854.0,1793
Italian,SE,2,3.5,60289.0,503
Italian,SE,2,4.0,43162.0,53
Italian,SE,2,4.0,48537.0,1427
Italian,SE,2,4.0,51968.0,617
Italian,SE,2,4.0,54720.0,135
Italian,SE,2,4.0,56854.0,1878
Italian,SE,2,4.0,58801.0,68
Italian,SE,2,4.0,60289.0,781
Italian,SE,2,4.5,48537.0,1044
Italian,SE,2,4.5,51968.0,71
Italian,SE,2,4.5,56854.0,187
Italian,SE,2,5.0,48537.0,71
Italian,SE,3,3.5,48537.0,32
Italian,SE,3,3.5,51968.0,114
Italian,SE,3,3.5,56854.0,157
Italian,SE,3,4.0,48537.0,52
Italian,SE,3,4.0,51968.0,94
Italian,SE,3,4.0,56854.0,301
Italian,SE,3,4.5,43162.0,52
Italian,SE,3,4.5,48537.0,107
Italian,SE,3,4.5,56854.0,426
Italian,SW,1,2.0,89152.0,15
Italian,SW,1,2.5,46162.0,2
Italian,SW,1,2.5,50234.0,37
Italian,SW,1,2.5,62180.0,3
Italian,SW,1,3.5,58982.0,42
Italian,SW,1,3.5,61451.0,758
Italian,SW,1,4.0,46162.0,14
Italian,SW,1,4.0,61451.0,691
Italian,SW,1,4.0,62180.0,212
Italian,SW,1,4.0,89152.0,50
Italian,SW,2,1.0,50234.0,10
Italian,SW,2,1.5,41327.0,7
Italian,SW,2,2.0,50234.0,126
Italian,SW,2,2.0,62180.0,7
Italian,SW,2,2.5,46162.0,18
Italian,SW,2,2.5,50234.0,53
Italian,SW,2,2.5,62180.0,6
Italian,SW,2,2.5,89152.0,44
Italian,SW,2,3.0,50234.0,733
Italian,SW,2,3.0,62180.0,13
Italian,SW,2,3.5,41327.0,44
Italian,SW,2,3.5,50234.0,216
Italian,SW,2,3.5,58982.0,84
Italian,SW,2,3.5,61451.0,2876
Italian,SW,2,3.5,62180.0,429
Italian,SW,2,3.5,89152.0,61
Italian,SW,2,4.0,41327.0,12
Italian,SW,2,4.0,50234.0,885
Italian,SW,2,4.0,61451.0,7455
Italian,SW,2,4.0,89152.0,545
Italian,SW,2,4.5,41327.0,70
Italian,SW,2,4.5,50234.0,1059
Italian,SW,2,4.5,58982.0,387
Italian,SW,2,4.5,61451.0,1570
Italian,SW,2,4.5,89152.0,38
Italian,SW,3,1.5,50234.0,18
Italian,SW,3,4.0,61451.0,1969
Italian,WC,1,2.0,80185.0,133
Italian,WC,1,3.5,66754.0,38
Italian,WC,1,3.5,80185.0,425
Italian,WC,1,4.0,49026.0,9
Italian,WC,1,4.0,49802.0,3
Italian,WC,1,4.0,50079.0,46
Italian,WC,1,4.0,80185.0,590
Italian,WC,1,4.5,36631.0,129
Italian,WC,1,4.5,80185.0,191
Italian,WC,2,1.5,66754.0,55
Italian,WC,2,3.0,50079.0,228
Italian,WC,2,3.0,66754.0,21
Italian,WC,2,3.0,80185.0,863
Italian,WC,2,3.5,49026.0,503
Italian,WC,2,3.5,50079.0,468
Italian,WC,2,3.5,80185.0,5340
Italian,WC,2,4.0,36631.0,63
Italian,WC,2,4.0,49026.0,534
Italian,WC,2,4.0,50079.0,1030
Italian,WC,2,4.0,80185.0,5321
Italian,WC,2,4.5,50079.0,401
Italian,WC,2,4.5,80185.0,545
Italian,WC,3,4.0,80185.0,733
Mexican,MW,1,1.0,47137.0,3
Mexican,MW,1,1.5,50378.0,11
Mexican,MW,1,1.5,55653.0,5
Mexican,MW,1,1.5,55975.0,12
Mexican,MW,1,1.5,67465.0,17
Mexican,MW,1,2.0,47137.0,6
Mexican,MW,1,2.0,50378.0,7
Mexican,MW,1,2.0,52341.0,200
Mexican,MW,1,2.0,55653.0,7
Mexican,MW,1,2.0,67465.0,41
Mexican,MW,1,2.0,69237.0,5
Mexican,MW,1,2.5,43625.0,6
Mexican,MW,1,2.5,47137.0,12
Mexican,MW,1,2.5,50378.0,27
Mexican,MW,1,2.5,52341.0,62
Mexican,MW,1,2.5,67465.0,16
Mexican,MW,1,3.0,41777.0,2
Mexican,MW,1,3.0,43625.0,19
Mexican,MW,1,3.0,47137.0,56
Mexican,MW,1,3.0,50378.0,64
Mexican,MW,1,3.0,52341.0,157
Mexican,MW,1,3.0,55653.0,26
Mexican,MW,1,3.0,67465.0,66
Mexican,MW,1,3.5,43625.0,32
Mexican,MW,1,3.5,47137.0,63
Mexican,MW,1,3.5,50378.0,95
Mexican,MW,1,3.5,52341.0,674
Mexican,MW,1,3.5,55653.0,21
Mexican,MW,1,3.5,67465.0,103
Mexican,MW,1,4.0,41777.0,157
Mexican,MW,1,4.0,43625.0,10
Mexican,MW,1,4.0,47137.0,134
Mexican,MW,1,4.0,50378.0,110
Mexican,MW,1,4.0,52341.0,1211
Mexican,MW,1,4.0,67465.0,277
Mexican,MW,1,4.0,69237.0,7
Mexican,MW,1,4.5,41777.0,44
Mexican,MW,1,4.5,43625.0,40
Mexican,MW,1,4.5,47137.0,20
Mexican,MW,1,4.5,50378.0,48
Mexican,MW,1,4.5,52341.0,956
Mexican,MW,1,4.5,67465.0,407
Mexican,MW,1,5.0,41777.0,1
Mexican,MW,1,5.0,43625.0,125
Mexican,MW,1,5.0,52341.0,60
Mexican,MW,1,5.0,55653.0,1
Mexican,MW,1,5.0,55975.0,1
Mexican,MW,1,5.0,67465.0,8
Mexican,MW,1,5.0,69237.0,5
Mexican,MW,2,2.0,52341.0,133
Mexican,MW,2,2.5,41777.0,11
Mexican,MW,2,2.5,52341.0,99
Mexican,MW,2,2.5,55653.0,6
Mexican,MW,2,2.5,67465.0,16
Mexican,MW,2,3.0,41777.0,50
Mexican,MW,2,3.0,47137.0,21
Mexican,MW,2,3.0,50378.0,88
Mexican,MW,2,3.0,52341.0,256
Mexican,MW,2,3.0,55653.0,34
Mexican,MW,2,3.0,67465.0,360
Mexican,MW,2,3.5,41777.0,62
Mexican,MW,2,3.5,43625.0,40
Mexican,MW,2,3.5,50378.0,97
Mexican,MW,2,3.5,52341.0,1409
Mexican,MW,2,3.5,55653.0,42
Mexican,MW,2,3.5,67465.0,229
Mexican,MW,2,3.5,69237.0,58
Mexican,MW,2,4.0,41777.0,74
Mexican,MW,2,4.0,43625.0,60
Mexican,MW,2,4.0,47137.0,50
Mexican,MW,2,4.0,50378.0,64
Mexican,MW,2,4.0,52341.0,1018
Mexican,MW,2,4.0,55653.0,51
Mexican,MW,2,4.0,55975.0,43
Mexican,MW,2,4.0,69237.0,50
Mexican,MW,2,4.5,41777.0,80
Mexican,MW,2,4.5,50378.0,49
Mexican,MW,2,4.5,52341.0,308
Mexican,MW,2,4.5,55653.0,6
Mexican,MW,2,4.5,67465.0,2
Mexican,MW,4,3.5,50378.0,7
Mexican,NE,1,1.5,58269.0,6
Mexican,NE,1,2.0,58269.0,7
Mexican,NE,1,2.5,46271.0,53
Mexican,NE,1,2.5,55762.0,35
Mexican,NE,1,2.5,58269.0,7
Mexican,NE,1,2.5,84233.0,51
Mexican,NE,1,3.0,46271.0,55
Mexican,NE,1,3.0,58269.0,20
Mexican,NE,1,3.0,84233.0,20
Mexican,NE,1,3.5,46271.0,2
Mexican,NE,1,3.5,53040.0,326
Mexican,NE,1,3.5,58269.0,73
Mexican,NE,1,3.5,59887.0,80
Mexican,NE,1,3.5,81198.0,118
Mexican,NE,1,3.5,84233.0,185
Mexican,NE,1,4.0,46271.0,92
Mexican,NE,1,4.0,53040.0,254
Mexican,NE,1,4.0,58269.0,138
Mexican,NE,1,4.5,46271.0,78
Mexican,NE,1,4.5,53040.0,596
Mexican,NE,1,5.0,53040.0,57
Mexican,NE,1,5.0,84233.0,2
Mexican,NE,2,2.0,55762.0,119
Mexican,NE,2,2.0,59887.0,37
Mexican,NE,2,2.5,46271.0,12
Mexican,NE,2,2.5,53040.0,292
Mexican,NE,2,2.5,81198.0,88
Mexican,NE,2,3.0,46271.0,38
Mexican,NE,2,3.0,53040.0,605
Mexican,NE,2,3.0,55762.0,133
Mexican,NE,2,3.0,58269.0,11
Mexican,NE,2,3.0,81198.0,64
Mexican,NE,2,3.5,46271.0,69
Mexican,NE,2,3.5,53040.0,1864
Mexican,NE,2,3.5,55762.0,279
Mexican,NE,2,3.5,84233.0,281
Mexican,NE,2,4.0,46271.0,107
Mexican,NE,2,4.0,53040.0,714
Mexican,NE,2,4.0,58269.0,380
Mexican,NE,2,4.0,81198.0,26
Mexican,NE,2,4.0,84233.0,246
Mexican,NE,2,4.5,52564.0,7
Mexican,NE,2,4.5,53040.0,1085
Mexican,NE,2,4.5,55762.0,66
Mexican,NE,2,4.5,84233.0,8
Mexican,NE,2,5.0,81198.0,1
Mexican,SE,1,1.5,44376.0,10
Mexican,SE,1,1.5,51968.0,15
Mexican,SE,1,1.5,54720.0,6
Mexican,SE,1,2.0,44376.0,6
Mexican,SE,1,2.0,50876.0,5
Mexican,SE,1,2.0,60289.0,114
Mexican,SE,1,2.5,43162.0,11
Mexican,SE,1,2.5,48537.0,3
Mexican,SE,1,2.5,51968.0,68
Mexican,SE,1,2.5,54720.0,41
Mexican,SE,1,2.5,56854.0,165
Mexican,SE,1,2.5,58801.0,73
Mexican,SE,1,2.5,60289.0,89
Mexican,SE,1,3.0,48537.0,196
Mexican,SE,1,3.0,50876.0,3
Mexican,SE,1,3.0,56854.0,359
Mexican,SE,1,3.0,60289.0,351
Mexican,SE,1,3.5,43162.0,25
Mexican,SE,1,3.5,48537.0,258
Mexican,SE,1,3.5,50876.0,10
Mexican,SE,1,3.5,51968.0,79
Mexican,SE,1,3.5,54720.0,34
Mexican,SE,1,3.5,56854.0,628
Mexican,SE,1,3.5,60289.0,342
Mexican,SE,1,4.0,43162.0,60
Mexican,SE,1,4.0,44376.0,20
Mexican,SE,1,4.0,48537.0,110
Mexican,SE,1,4.0,50876.0,2
Mexican,SE,1,4.0,54720.0,162
Mexican,SE,1,4.0,56854.0,928
Mexican,SE,1,4.0,60289.0,944
Mexican,SE,1,4.5,48537.0,333
Mexican,SE,1,4.5,54720.0,66
Mexican,SE,1,4.5,56854.0,1070
Mexican,SE,1,4.5,58801.0,42
Mexican,SE,1,4.5,60289.0,294
Mexican,SE,1,5.0,38575.0,2
Mexican,SE,1,5.0,44376.0,11
Mexican,SE,1,5.0,50876.0,6
Mexican,SE,1,5.0,56854.0,4
Mexican,SE,2,2.0,43162.0,2
Mexican,SE,2,2.0,44376.0,1
Mexican,SE,2,2.0,60289.0,32
Mexican,SE,2,2.5,44376.0,32
Mexican,SE,2,2.5,54720.0,15
Mexican,SE,2,2.5,56854.0,425
Mexican,SE,2,2.5,58801.0,10
Mexican,SE,2,2.5,60289.0,75
Mexican,SE,2,3.0,40976.0,4
Mexican,SE,2,3.0,43162.0,12
Mexican,SE,2,3.0,48537.0,617
Mexican,SE,2,3.0,56854.0,255
Mexican,SE,2,3.0,58801.0,119
Mexican,SE,2,3.0,60289.0,592
Mexican,SE,2,3.5,43162.0,100
Mexican,SE,2,3.5,44376.0,7
Mexican,SE,2,3.5,48537.0,502
Mexican,SE,2,3.5,50876.0,16
Mexican,SE,2,3.5,51968.0,274
Mexican,SE,2,3.5,54720.0,80
Mexican,SE,2,3.5,56854.0,2199
Mexican,SE,2,3.5,60289.0,945
Mexican,SE,2,4.0,38575.0,5
Mexican,SE,2,4.0,44376.0,115
Mexican,SE,2,4.0,48537.0,634
Mexican,SE,2,4.0,54720.0,32
Mexican,SE,2,4.0,56854.0,1165
Mexican,SE,2,4.0,58801.0,13
Mexican,SE,2,4.0,60289.0,749
Mexican,SE,2,4.5,43162.0,34
Mexican,SE,2,4.5,48537.0,47
Mexican,SE,2,4.5,50876.0,16
Mexican,SE,2,4.5,51968.0,38
Mexican,SE,2,4.5,60289.0,62
Mexican,SE,3,4.0,60289.0,47
Mexican,SW,1,1.0,89152.0,25
Mexican,SW,1,1.5,46162.0,37
Mexican,SW,1,1.5,50234.0,19
Mexican,SW,1,2.0,50234.0,12
Mexican,SW,1,2.0,62180.0,113
Mexican,SW,1,2.0,89152.0,7
Mexican,SW,1,2.5,46162.0,9
Mexican,SW,1,2.5,50234.0,4
Mexican,SW,1,2.5,62180.0,18
Mexican,SW,1,3.0,46162.0,68
Mexican,SW,1,3.0,50234.0,351
Mexican,SW,1,3.0,58982.0,113
Mexican,SW,1,3.0,61451.0,182
Mexican,SW,1,3.0,62180.0,415
Mexican,SW,1,3.0,89152.0,62
Mexican,SW,1,3.5,46162.0,51
Mexican,SW,1,3.5,50234.0,66
Mexican,SW,1,3.5,58982.0,83
Mexican,SW,1,3.5,61451.0,3790
Mexican,SW,1,3.5,62180.0,104
Mexican,SW,1,3.5,89152.0,365
Mexican,SW,1,4.0,41327.0,1
Mexican,SW,1,4.0,46162.0,126
Mexican,SW,1,4.0,50234.0,608
Mexican,SW,1,4.0,58982.0,115
Mexican,SW,1,4.0,61451.0,9334
Mexican,SW,1,4.0,62180.0,616
Mexican,SW,1,4.0,89152.0,394
Mexican,SW,1,4.5,41327.0,23
Mexican,SW,1,4.5,46162.0,43
Mexican,SW,1,4.5,50234.0,255
Mexican,SW,1,4.5,58982.0,51
Mexican,SW,1,4.5,61451.0,4079
Mexican,SW,1,4.5,62180.0,442
Mexican,SW,1,4.5,89152.0,80
Mexican,SW,1,5.0,41327.0,1
Mexican,SW,1,5.0,46162.0,12
Mexican,SW,1,5.0,61451.0,80
Mexican,SW,2,2.0,62180.0,132
Mexican,SW,2,2.5,50234.0,743
Mexican,SW,2,2.5,89152.0,62
Mexican,SW,2,3.0,41327.0,57
Mexican,SW,2,3.0,50234.0,72
Mexican,SW,2,3.0,58982.0,156
Mexican,SW,2,3.0,61451.0,2395
Mexican,SW,2,3.0,89152.0,162
Mexican,SW,2,3.5,41327.0,40
Mexican,SW,2,3.5,50234.0,1221
Mexican,SW,2,3.5,58982.0,29
Mexican,SW,2,3.5,61451.0,11413
Mexican,SW,2,3.5,62180.0,125
Mexican,SW,2,3.5,89152.0,32
Mexican,SW,2,4.0,46162.0,314
Mexican,SW,2,4.0,50234.0,2240
Mexican,SW,2,4.0,58982.0,192
Mexican,SW,2,4.0,61451.0,3760
Mexican,SW,2,4.0,89152.0,276
Mexican,SW,2,4.5,46162.0,238
Mexican,SW,2,4.5,50234.0,119
Mexican,SW,2,4.5,58982.0,395
Mexican,SW,2,4.5,61451.0,169
Mexican,SW,2,4.5,68806.0,16
Mexican,SW,2,4.5,89152.0,6
Mexican,SW,2,5.0,48729.0,6
Mexican,SW,2,5.0,58982.0,10
Mexican,SW,2,5.0,89152.0,12
Mexican,SW,3,3.5,61451.0,352
Mexican,SW,3,4.0,61451.0,798
Mexican,SW,3,4.5,50234.0,24
Mexican,WC,1,1.0,49026.0,1
Mexican,WC,1,1.5,44028.0,13
Mexican,WC,1,1.5,49026.0,2
Mexican,WC,1,1.5,80185.0,44
Mexican,WC,1,2.0,49026.0,67
Mexican,WC,1,2.0,50079.0,14
Mexican,WC,1,2.0,80185.0,73
Mexican,WC,1,2.5,36631.0,16
Mexican,WC,1,2.5,49026.0,50
Mexican,WC,1,2.5,50079.0,63
Mexican,WC,1,2.5,66754.0,16
Mexican,WC,1,2.5,80185.0,764
Mexican,WC,1,3.0,36631.0,8
Mexican,WC,1,3.0,44028.0,8
Mexican,WC,1,3.0,49026.0,257
Mexican,WC,1,3.0,49802.0,31
Mexican,WC,1,3.0,50079.0,137
Mexican,WC,1,3.0,66754.0,98
Mexican,WC,1,3.0,80185.0,1638
Mexican,WC,1,3.5,36631.0,18
Mexican,WC,1,3.5,49026.0,456
Mexican,WC,1,3.5,50079.0,179
Mexican,WC,1,3.5,66754.0,32
Mexican,WC,1,3.5,80185.0,1744
Mexican,WC,1,4.0,36631.0,55
Mexican,WC,1,4.0,44028.0,34
Mexican,WC,1,4.0,47255.0,10
Mexican,WC,1,4.0,49026.0,1139
Mexican,WC,1,4.0,49802.0,50
Mexican,WC,1,4.0,50079.0,375
Mexican,WC,1,4.0,66754.0,341
Mexican,WC,1,4.0,80185.0,3260
Mexican,WC,1,4.5,44620.0,160
Mexican,WC,1,4.5,47255.0,19
Mexican,WC,1,4.5,49026.0,328
Mexican,WC,1,4.5,49802.0,20
Mexican,WC,1,4.5,50079.0,184
Mexican,WC,1,4.5,66754.0,94
Mexican,WC,1,4.5,80185.0,1034
Mexican,WC,1,5.0,44028.0,1
Mexican,WC,1,5.0,47255.0,1
Mexican,WC,1,5.0,49026.0,16
Mexican,WC,1,5.0,49802.0,18
Mexican,WC,1,5.0,50079.0,7
Mexican,WC,1,5.0,66754.0,5
Mexican,WC,1,5.0,80185.0,16
Mexican,WC,2,2.0,49026.0,32
Mexican,WC,2,2.0,80185.0,34
Mexican,WC,2,2.5,44028.0,42
Mexican,WC,2,2.5,50079.0,211
Mexican,WC,2,2.5,80185.0,440
Mexican,WC,2,3.0,36631.0,10
Mexican,WC,2,3.0,49026.0,458
Mexican,WC,2,3.0,50079.0,290
Mexican,WC,2,3.0,66754.0,119
Mexican,WC,2,3.0,80185.0,4296
Mexican,WC,2,3.5,36631.0,135
Mexican,WC,2,3.5,49026.0,474
Mexican,WC,2,3.5,50079.0,493
Mexican,WC,2,3.5,66754.0,40
Mexican,WC,2,3.5,80185.0,1244
Mexican,WC,2,4.0,44028.0,24
Mexican,WC,2,4.0,47255.0,14
Mexican,WC,2,4.0,49026.0,844
Mexican,WC,2,4.0,50079.0,265
Mexican,WC,2,4.0,66754.0,551
Mexican,WC,2,4.0,80185.0,1479
Mexican,WC,2,4.5,47255.0,3
Mexican,WC,2,4.5,49026.0,740
Mexican,WC,2,4.5,50079.0,200
Mexican,WC,2,4.5,80185.0,10
Mexican,WC,2,5.0,80185.0,14
Mexican,WC,3,4.0,80185.0,6
