,name,zipcode,county_string,rating,review_count,category,price,region
2953,Cilantro's,43604,"Lucas County, Ohio",2.5,11,Mexican,$$,region
2954,KT's Diner,43611,"Lucas County, Ohio",4.0,6,American (Traditional),$,region
2955,Ralphie's,43616,"Lucas County, Ohio",2.0,14,American (Traditional),$,region
2956,Frisch's Big Boy Restaurants,43612,"Lucas County, Ohio",3.5,7,American (New),$,region
2957,Jade Express: Golden Jade Euro Asian Bistro,43616,"Lucas County, Ohio",2.5,8,Chinese,$$,region
2958,American Table,43616,"Lucas County, Ohio",3.0,9,American (Traditional),$,region
2959,Buffalo Wild Wings,43616,"Lucas County, Ohio",2.5,10,American (Traditional),$$,region
2960,Applebee's Grill + Bar,43612,"Lucas County, Ohio",2.5,15,American (Traditional),$$,region
2961,Pizza Hut,43616,"Lucas County, Ohio",3.0,2,Italian,$$,region
2962,Vito's Pizza and Subs,43605,"Lucas County, Ohio",2.5,7,Italian,$,region
2963,greg's grill downtown,43604,"Lucas County, Ohio",5.0,1,American (Traditional),$$,region
2964,Taco Bell,43612,"Lucas County, Ohio",3.0,2,Mexican,$,region
2965,Scene at Hollywood Casino,43605,"Lucas County, Ohio",2.5,9,American (Traditional),$$,region
2966,Bob Evans,43612,"Lucas County, Ohio",2.0,14,American (Traditional),$$,region
2967,Park Inn by Radisson,43604,"Lucas County, Ohio",3.0,9,American (New),$$$$,region
2968,Joe's Pizza Kitchen,43616,"Lucas County, Ohio",4.5,8,Italian,$,region
2969,Fresh Start Diner,43612,"Lucas County, Ohio",3.5,3,American (Traditional),$,region
2970,Miss Cue Billiards & Darts-North,43612,"Lucas County, Ohio",3.5,3,American (Traditional),$,region
2971,Ping On Restaurant,43608,"Lucas County, Ohio",2.5,4,Chinese,$,region
2972,Magic Wok,43604,"Lucas County, Ohio",2.0,6,Chinese,$,region
2973,Freeway Restaurant,43616,"Lucas County, Ohio",3.0,6,American (Traditional),$,region
2974,Taqueria La Michoacana,43609,"Lucas County, Ohio",5.0,1,Mexican,$,region
2975,Rice King,43609,"Lucas County, Ohio",2.5,10,Chinese,$,region
2976,Mr. Gyros & Family,43608,"Lucas County, Ohio",2.5,2,American (Traditional),$$,region
2977,China King,43612,"Lucas County, Ohio",3.0,6,Chinese,$,region
2978,City Grill,43604,"Lucas County, Ohio",3.0,1,American (Traditional),$,region
2979,Pizza Hut,43612,"Lucas County, Ohio",2.5,3,Italian,$$,region
2980,Café Focaccia's,43604,"Lucas County, Ohio",5.0,1,American (Traditional),$,region
2981,Koney Grill,43612,"Lucas County, Ohio",3.5,3,American (Traditional),$,region
2982,Hammers Grill,43612,"Lucas County, Ohio",4.5,3,American (Traditional),$,region
2983,The Other Side Bar & Bistro,43612,"Lucas County, Ohio",2.0,3,American (Traditional),$,region
2984,Basil Asian Bistro,44702,"Stark County, Ohio",4.5,122,Chinese,$$,region
2985,Bender's Tavern,44702,"Stark County, Ohio",4.0,89,American (Traditional),$$$,region
2986,Thatsa Wrapp,44703,"Stark County, Ohio",4.5,65,American (New),$,region
2987,Gervasi Vineyard,44721,"Stark County, Ohio",4.0,213,Italian,$$$,region
2988,Table Six Kitchen + Bar,44720,"Stark County, Ohio",4.5,328,American (New),$$,region
2989,Canton Taggarts Ice Cream - Canton,44703,"Stark County, Ohio",4.0,63,American (New),$,region
2990,Lucca,44702,"Stark County, Ohio",4.5,38,Italian,$$,region
2991,Canton Brewing Company,44702,"Stark County, Ohio",3.5,64,American (New),$$,region
2992,The Rail - Canton,44718,"Stark County, Ohio",4.0,137,American (New),$$,region
2993,Napoli's Italian Eatery,44702,"Stark County, Ohio",3.5,54,Italian,$$,region
2994,John's Bar & Grille,44709,"Stark County, Ohio",3.5,37,American (Traditional),$$,region
2995,Angry Barbeque,44718,"Stark County, Ohio",4.0,100,American (Traditional),$,region
2996,91 Wood Fired Oven,44718,"Stark County, Ohio",4.0,87,American (Traditional),$$,region
2997,El Campesino,44709,"Stark County, Ohio",4.0,39,Mexican,$,region
2998,Lindsey's Restaurant,44708,"Stark County, Ohio",4.0,31,American (Traditional),$,region
2999,Heggy's Nut Shop,44708,"Stark County, Ohio",4.0,30,American (Traditional),$,region
3000,Royal Docks Brewing Company,44718,"Stark County, Ohio",4.5,87,American (New),$$,region
3001,Samantha's Restaurant,44720,"Stark County, Ohio",3.5,152,American (New),$$,region
3002,The Twisted Olive,44720,"Stark County, Ohio",4.0,161,Italian,$$,region
3003,Gregory's Family Restaurant,44708,"Stark County, Ohio",4.0,26,American (New),$,region
3004,Athens Restaurant,44706,"Stark County, Ohio",4.5,15,American (New),$,region
3005,Piada Italian Street Food,44718,"Stark County, Ohio",4.0,57,Italian,$,region
3006,American Oven Homestyle Kitchen,44709,"Stark County, Ohio",4.5,25,American (Traditional),$,region
3007,Asian Garden,44708,"Stark County, Ohio",4.5,34,Chinese,$$,region
3008,Katana Buffet & Grill,44718,"Stark County, Ohio",3.5,72,Chinese,$$,region
3009,Katana Buffet & Grill,44718,"Stark County, Ohio",3.5,72,American (New),$$,region
3010,Lee's Panda Garden,44709,"Stark County, Ohio",4.5,20,Chinese,$$,region
3011,Pete's Restaurant,44708,"Stark County, Ohio",4.5,21,American (Traditional),$,region
3012,Papa Bears Pizza Oven,44718,"Stark County, Ohio",3.5,75,Italian,$$,region
3013,El Campesino,44646,"Stark County, Ohio",4.0,37,Mexican,$,region
3014,91 Wood Fired Oven,44702,"Stark County, Ohio",4.0,43,American (New),$$,region
3015,Willow Bistro,44709,"Stark County, Ohio",4.0,17,American (Traditional),$$,region
3016,Burntwood Tavern,44718,"Stark County, Ohio",3.5,58,American (Traditional),$$,region
3017,The Ignorant Owl,44714,"Stark County, Ohio",3.0,22,American (Traditional),$$,region
3018,Sylvester's North End Grille,44720,"Stark County, Ohio",4.0,59,Italian,$$,region
3019,Quaker Steak & Lube,44720,"Stark County, Ohio",3.5,56,American (Traditional),$$,region
3020,Nuevo Acapulco Bar & Grill,44720,"Stark County, Ohio",4.0,50,Mexican,$$,region
3021,El Rincon Mexican Restaurant,44720,"Stark County, Ohio",4.0,44,Mexican,$,region
3022,Arcadia Grill,44702,"Stark County, Ohio",3.5,18,American (Traditional),$$,region
3023,BRAVO! Cucina Italiana,44718,"Stark County, Ohio",3.5,59,Italian,$$,region
3024,Scramblers,44718,"Stark County, Ohio",3.5,40,American (Traditional),$$,region
3025,Tlaquepaque,44718,"Stark County, Ohio",3.5,48,Mexican,$,region
3026,Danny Boys Italian Eatery - Canton,44720,"Stark County, Ohio",3.5,53,Italian,$$,region
3027,Passion Blues,44714,"Stark County, Ohio",4.0,8,American (Traditional),$$,region
3028,TD's Tailgate Grill,44708,"Stark County, Ohio",3.5,18,American (New),$$,region
3029,ZJ Oriental Food,44720,"Stark County, Ohio",4.0,36,Chinese,$,region
3030,Camellone,44709,"Stark County, Ohio",4.5,9,Italian,$,region
3031,Jerzees Sports Grille,44718,"Stark County, Ohio",3.5,20,American (New),$,region
3032,Samantha's Sunny Corner Restaurant,44708,"Stark County, Ohio",4.0,16,American (Traditional),$,region
3033,The Bistro of Oakwood,44721,"Stark County, Ohio",4.5,30,American (Traditional),$$,region
3034,BJ's Restaurant & Brewhouse,44720,"Stark County, Ohio",3.0,114,American (New),$$,region
3035,La Pizzaria,44718,"Stark County, Ohio",3.5,31,Italian,$$,region
3036,Lucky Star Express,44720,"Stark County, Ohio",4.0,22,Chinese,$,region
3037,That Little Italian Kitchen,44718,"Stark County, Ohio",4.0,20,Italian,$,region
3038,Grinders Above and Beyond Restaurants,44718,"Stark County, Ohio",3.5,23,American (Traditional),$$,region
3039,Winking Lizard Tavern,44720,"Stark County, Ohio",3.5,31,American (New),$$,region
3040,El Rincon,44708,"Stark County, Ohio",4.0,11,Mexican,$,region
3041,Smoke the Burger Joint,44718,"Stark County, Ohio",3.5,58,American (New),$$,region
3042,Red Robin Gourmet Burgers,44720,"Stark County, Ohio",3.5,61,American (Traditional),$$,region
3043,3 Brothers Corner Tavern,44718,"Stark County, Ohio",3.5,56,American (New),$$,region
3044,Tan's Egg Roll King,44705,"Stark County, Ohio",5.0,6,Chinese,$,region
3045,Winking Lizard Tavern,44718,"Stark County, Ohio",3.5,40,American (Traditional),$$,region
3046,Fox & Hound,44718,"Stark County, Ohio",3.0,34,American (Traditional),$$,region
3047,Susanna's Olde Fashioned Dining,44720,"Stark County, Ohio",4.5,11,American (Traditional),$,region
3048,Ferraro's Family Restaurant & Bakery,44706,"Stark County, Ohio",3.0,26,American (New),$,region
3049,Main Street Grille,44720,"Stark County, Ohio",3.0,59,American (New),$$,region
3050,Conestoga Grill,44702,"Stark County, Ohio",4.5,6,American (Traditional),$,region
3051,Carrabba's Italian Grill,44720,"Stark County, Ohio",3.5,41,Italian,$$,region
3052,Best Burger,44720,"Stark County, Ohio",4.0,19,American (Traditional),$,region
3053,Scoop's Ice Cream & Food,44720,"Stark County, Ohio",4.0,20,American (New),$,region
3054,LongHorn Steakhouse,44720,"Stark County, Ohio",3.0,34,American (Traditional),$$,region
3055,Agavero Bar & Grill,44646,"Stark County, Ohio",4.5,16,Mexican,$,region
3056,Agavero Bar & Grill,44646,"Stark County, Ohio",4.5,16,American (Traditional),$,region
3057,Bugsy's Italian Cuisine,44646,"Stark County, Ohio",3.5,39,Italian,$$,region
3058,Loong Fung Chinese,44708,"Stark County, Ohio",3.5,14,Chinese,$,region
3059,Thorpe's Market Avenue Grill,44702,"Stark County, Ohio",3.0,10,American (New),$$,region
3060,Olive Garden Italian Restaurant,44718,"Stark County, Ohio",2.5,45,Italian,$$,region
3061,Palombo's Italian Restaurant,44720,"Stark County, Ohio",4.0,23,Italian,$$,region
3062,Bill & Mary's Diner And Creative Catering,44720,"Stark County, Ohio",3.5,24,American (New),$,region
3063,Jerzee's Sports Grille,44718,"Stark County, Ohio",3.5,20,American (Traditional),$$,region
3064,Loby's Bar & Grille,44708,"Stark County, Ohio",2.5,24,American (Traditional),$$,region
3065,Mama Guzzardi's Italian Restaurant,44720,"Stark County, Ohio",3.0,36,Italian,$,region
3066,Cracker Barrel Old Country Store,44720,"Stark County, Ohio",3.5,26,American (Traditional),$,region
3067,Primo's Restauranti,44708,"Stark County, Ohio",3.5,4,American (New),$$,region
3068,Falcone's Tavern,44708,"Stark County, Ohio",4.0,10,American (Traditional),$,region
3069,Melt Bar and Grilled,44718,"Stark County, Ohio",3.0,32,American (New),$$,region
3070,Rockne's,44720,"Stark County, Ohio",3.5,30,American (New),$$,region
3071,O's Diner,44705,"Stark County, Ohio",5.0,4,American (Traditional),$,region
3072,Texas Roadhouse,44718,"Stark County, Ohio",3.0,37,American (Traditional),$$,region
3073,Waffle House,44720,"Stark County, Ohio",4.0,10,American (Traditional),$,region
3074,Nathan's Patio Bar & Grill,44714,"Stark County, Ohio",3.0,7,American (New),$$,region
3075,Bob Evans,44720,"Stark County, Ohio",2.5,27,American (Traditional),$,region
3076,Red Lobster,44718,"Stark County, Ohio",3.0,16,American (Traditional),$$,region
3077,Hang Yuen Kitchen,44720,"Stark County, Ohio",4.5,10,Chinese,$,region
3078,Ruby Tuesday,44720,"Stark County, Ohio",2.5,25,American (Traditional),$$,region
3079,chop house & Market,44702,"Stark County, Ohio",3.5,4,American (Traditional),$$$$,region
3080,El Campero,44706,"Stark County, Ohio",3.5,11,Mexican,$,region
3081,Twenty/20 Taphouse,44718,"Stark County, Ohio",3.5,12,American (New),$$,region
3082,Game Time,44708,"Stark County, Ohio",3.5,13,American (New),$$,region
3083,JD's Classic Hot Dogs,44706,"Stark County, Ohio",5.0,2,American (Traditional),$,region
3084,Chili's,44718,"Stark County, Ohio",3.0,20,American (Traditional),$$,region
3085,Waffle House,44707,"Stark County, Ohio",3.0,6,American (Traditional),$,region
3086,Buffalo Wild Wings,44718,"Stark County, Ohio",3.0,22,American (Traditional),$$,region
3087,Hide-A-Way Buffalo Grill,44705,"Stark County, Ohio",4.0,5,American (Traditional),$$,region
3088,Chipotle Mexican Grill,44710,"Stark County, Ohio",3.0,17,Mexican,$,region
3089,Chipotle Mexican Grill,44718,"Stark County, Ohio",3.0,17,Mexican,$,region
3090,The Raging Avocado,44702,"Stark County, Ohio",4.5,4,Mexican,$,region
3091,Fazoli's,44709,"Stark County, Ohio",3.0,19,Italian,$,region
3092,Applebee's Grill + Bar,44718,"Stark County, Ohio",3.0,15,American (Traditional),$$,region
3093,Walther's Twin Tavern,44720,"Stark County, Ohio",3.5,19,American (Traditional),$$,region
3094,TGI Fridays,44718,"Stark County, Ohio",3.0,17,American (Traditional),$$,region
3095,Grinders Above & Beyond,44641,"Stark County, Ohio",3.5,10,American (New),$,region
3096,IHOP,44720,"Stark County, Ohio",3.0,21,American (Traditional),$$,region
3097,Denny's,44709,"Stark County, Ohio",2.5,16,American (Traditional),$$,region
3098,Top China Buffet,44708,"Stark County, Ohio",2.5,14,Chinese,$,region
3099,Main Moon Chinese Restaurant,44709,"Stark County, Ohio",3.0,7,Chinese,$,region
3100,Taco Bell,44708,"Stark County, Ohio",2.5,9,Mexican,$,region
3101,El Galeron Grill & Mexican Restaurant,44709,"Stark County, Ohio",3.0,2,Mexican,$$,region
3102,Golden Corral,44718,"Stark County, Ohio",2.0,19,American (Traditional),$$,region
3103,Bob Evans,44708,"Stark County, Ohio",2.5,12,American (Traditional),$$,region
3104,Panda Express,44720,"Stark County, Ohio",2.5,17,Chinese,$,region
3105,Pattys Place Family Restaurant,44730,"Stark County, Ohio",4.0,6,American (Traditional),$,region
3106,Pizza Oven,44646,"Stark County, Ohio",3.0,11,Italian,$,region
3107,Chipotle Mexican Grill,44720,"Stark County, Ohio",3.0,18,Mexican,$,region
3108,TD's Tailgate Grill,44720,"Stark County, Ohio",3.0,24,American (Traditional),$$,region
3109,No. 1 Kitchen,44646,"Stark County, Ohio",3.5,10,Chinese,$,region
3110,McCall's Restaurant & Banquet Center,44706,"Stark County, Ohio",2.5,12,American (Traditional),$$,region
3111,Nut House Saloon,44706,"Stark County, Ohio",2.5,7,American (Traditional),$,region
3112,Perkins Restaurant & Bakery,44718,"Stark County, Ohio",3.0,8,American (Traditional),$$,region
3113,El Rincon,44646,"Stark County, Ohio",3.0,19,Mexican,$$,region
3114,Granite Grill,44730,"Stark County, Ohio",3.0,6,American (Traditional),$$,region
3115,Taco Bell,44709,"Stark County, Ohio",3.5,4,Mexican,$,region
3116,Moe's Southwest Grill,44720,"Stark County, Ohio",2.0,6,Mexican,$,region
3117,Blazing Wok,44718,"Stark County, Ohio",3.0,8,Chinese,$,region
3118,Jimmy's Restaurant & Lounge,44720,"Stark County, Ohio",2.0,13,American (Traditional),$$,region
3119,Italian Oven,44718,"Stark County, Ohio",4.0,2,Italian,$,region
3120,Denny's,44708,"Stark County, Ohio",2.0,5,American (Traditional),$,region
3121,Berd House,44706,"Stark County, Ohio",3.5,2,American (Traditional),$,region
3122,China King,44720,"Stark County, Ohio",2.0,4,Chinese,$,region
3123,Pizza Hut,44708,"Stark County, Ohio",3.0,4,Italian,$,region
3124,Chinatown Kitchen,44708,"Stark County, Ohio",2.0,7,Chinese,$,region
3125,Corporate Downtown Bar And Grill,44702,"Stark County, Ohio",5.0,1,American (Traditional),$$,region
3126,Taco Bell,44718,"Stark County, Ohio",3.0,4,Mexican,$,region
3127,Hot Head Burritos,44646,"Stark County, Ohio",4.0,3,Mexican,$,region
3128,Taco Bell,44721,"Stark County, Ohio",1.0,2,Mexican,$,region
3129,Pizza Hut,44709,"Stark County, Ohio",1.0,1,Italian,$,region
3130,Peking Chinese Restaurant,44707,"Stark County, Ohio",3.0,1,Chinese,$$,region
3131,China Garden,44641,"Stark County, Ohio",1.5,3,Chinese,$,region
3132,Taco Bell,44641,"Stark County, Ohio",1.0,1,Mexican,$,region
3133,Taco Bell,44720,"Stark County, Ohio",2.5,3,Mexican,$,region
3134,Pizza Hut,44718,"Stark County, Ohio",3.0,2,Italian,$,region
3135,Art City Trolley,84663,"Utah County, Utah",4.0,174,American (Traditional),$$,region
3136,Communal,84601,"Utah County, Utah",4.5,359,American (New),$$$,region
3137,Four Seasons Hot Pot And Dumpling,84601,"Utah County, Utah",4.0,187,Chinese,$$,region
3138,Side Car Cafe At Legends,84663,"Utah County, Utah",4.5,66,American (Traditional),$$,region
3139,Station 22 Cafe,84601,"Utah County, Utah",3.5,331,American (New),$$,region
3140,180 Tacos and Global Street Eats,84604,"Utah County, Utah",4.0,247,Mexican,$,region
3141,180 Tacos and Global Street Eats,84604,"Utah County, Utah",4.0,247,American (Traditional),$,region
3142,Nicolitalia Pizzeria,84604,"Utah County, Utah",4.0,212,Italian,$,region
3143,El Gallo Giro,84601,"Utah County, Utah",4.0,193,Mexican,$,region
3144,Taqueria El Vaquero,84601,"Utah County, Utah",4.5,108,Mexican,$,region
3145,Brassas Mexican Grill,84601,"Utah County, Utah",4.0,111,Mexican,$,region
3146,Tacos Don Joaquin,84663,"Utah County, Utah",4.5,34,Mexican,$,region
3147,La Casita Mexican Restaurant,84663,"Utah County, Utah",3.5,81,Mexican,$$,region
3148,Cafe 300 Generation Two,84601,"Utah County, Utah",3.5,174,American (Traditional),$,region
3149,El Mexsal,84601,"Utah County, Utah",4.5,76,Mexican,$,region
3150,Joe Bandidos Mexican Restaurant,84663,"Utah County, Utah",3.0,111,Mexican,$,region
3151,Fruta Crush,84601,"Utah County, Utah",4.5,43,Mexican,$,region
3152,Oregano Italian Kitchen,84604,"Utah County, Utah",3.5,199,Italian,$$,region
3153,Los 2 Potrillos,84660,"Utah County, Utah",4.5,47,Mexican,$,region
3154,HuHot Mongolian Grill,84660,"Utah County, Utah",3.5,71,Chinese,$$,region
3155,Magleby's,84663,"Utah County, Utah",3.5,63,American (Traditional),$$,region
3156,Mi Lindo Guadalajara,84601,"Utah County, Utah",4.5,33,Mexican,$,region
3157,Cracker Barrel Old Country Store,84663,"Utah County, Utah",3.0,102,American (Traditional),$,region
3158,Cafe Rio,84604,"Utah County, Utah",3.0,232,Mexican,$,region
3159,Broke Eatery,84601,"Utah County, Utah",4.5,26,American (New),$,region
3160,Brick Oven Provo,84606,"Utah County, Utah",3.5,139,Italian,$$,region
3161,Laura's Kitchen,84601,"Utah County, Utah",4.5,36,Mexican,$,region
3162,Red Robin Gourmet Burgers,84601,"Utah County, Utah",3.0,114,American (Traditional),$$,region
3163,"MOOYAH Burgers, Fries & Shakes",84604,"Utah County, Utah",3.5,95,American (Traditional),$,region
3164,SPUDS,84601,"Utah County, Utah",4.5,21,American (New),$,region
3165,La Dolce Vita Ristorante Italiano,84606,"Utah County, Utah",3.5,91,Italian,$$,region
3166,Beto's,84663,"Utah County, Utah",3.0,36,Mexican,$,region
3167,The Wall,84602,"Utah County, Utah",4.0,31,American (New),$,region
3168,Don Chuy's Taco Shop,84606,"Utah County, Utah",4.0,19,Mexican,$,region
3169,The Slate Restaurant,84601,"Utah County, Utah",4.5,22,American (Traditional),$$,region
3170,JCW's,84604,"Utah County, Utah",3.5,92,American (Traditional),$,region
3171,China Garden,84601,"Utah County, Utah",3.5,48,Chinese,$,region
3172,Costa Vida Fresh Mexican Grill,84604,"Utah County, Utah",3.5,57,Mexican,$,region
3173,Block Restaurant,84604,"Utah County, Utah",4.0,39,American (New),$$,region
3174,T-Bone Restaurant,84663,"Utah County, Utah",3.5,39,Chinese,$$,region
3175,Green Panda Cafe,84604,"Utah County, Utah",3.5,66,Chinese,$,region
3176,Mongolian Grill,84663,"Utah County, Utah",3.5,36,Chinese,$$,region
3177,Taqueria San Marcos,84601,"Utah County, Utah",4.5,19,Mexican,$,region
3178,Pepe's Grill,84660,"Utah County, Utah",4.0,39,Mexican,$,region
3179,Barry's Parkview Drive Inn,84660,"Utah County, Utah",4.0,32,American (Traditional),$,region
3180,Lucky 5,84660,"Utah County, Utah",3.5,30,Chinese,$,region
3181,El Pollo Royo,84604,"Utah County, Utah",4.5,17,Mexican,$,region
3182,Magleby's Fresh,84604,"Utah County, Utah",3.5,66,American (Traditional),$,region
3183,Costa Vida Fresh Mexican Grill,84660,"Utah County, Utah",3.5,28,Mexican,$,region
3184,Café Zupas,84660,"Utah County, Utah",3.5,20,American (New),$,region
3185,Joe Vera's Mexican Fiestaurant,84601,"Utah County, Utah",3.5,44,Mexican,$$,region
3186,Los Hermanos,84601,"Utah County, Utah",2.0,132,Mexican,$$,region
3187,Chinatown Restaurant,84606,"Utah County, Utah",3.0,42,Chinese,$,region
3188,Tacos Paraiso,84606,"Utah County, Utah",4.5,10,Mexican,$,region
3189,De La Rosa Mexican Grill,84604,"Utah County, Utah",4.5,19,Mexican,$,region
3190,Del Taco,84604,"Utah County, Utah",3.5,19,Mexican,$,region
3191,Panda Express,84604,"Utah County, Utah",3.0,32,Chinese,$,region
3192,Cafe Rio,84660,"Utah County, Utah",2.0,79,Mexican,$,region
3193,Lotus Garden,84601,"Utah County, Utah",3.0,48,Chinese,$,region
3194,Village Inn,84601,"Utah County, Utah",2.5,26,American (New),$,region
3195,Mi Rancherito Mexican Restaurant,84660,"Utah County, Utah",3.0,14,Mexican,$,region
3196,The Pizza Factory,84660,"Utah County, Utah",3.0,13,Italian,$$,region
3197,Taco Bell,84606,"Utah County, Utah",3.0,17,Mexican,$,region
3198,Red 8 Asian Bistro & Sushi Bar,84660,"Utah County, Utah",3.5,27,Chinese,$$,region
3199,Legends Grille,84602,"Utah County, Utah",4.0,7,American (Traditional),$,region
3200,Wingers,84601,"Utah County, Utah",2.5,45,American (Traditional),$$,region
3201,Taco Time,84660,"Utah County, Utah",4.0,5,Mexican,$,region
3202,East Bay Cafe,84606,"Utah County, Utah",4.0,10,American (Traditional),$,region
3203,China Wok,84660,"Utah County, Utah",3.5,14,Chinese,$,region
3204,Denny's,84663,"Utah County, Utah",2.0,25,American (Traditional),$$,region
3205,Denny's,84660,"Utah County, Utah",2.5,16,American (Traditional),$,region
3206,IHOP,84663,"Utah County, Utah",2.5,22,American (Traditional),$,region
3207,Taco Bell,84604,"Utah County, Utah",2.5,13,Mexican,$,region
3208,China Cafe,84663,"Utah County, Utah",2.5,8,Chinese,$,region
3209,The Spoon,84601,"Utah County, Utah",4.0,8,American (Traditional),$,region
3210,Del Taco,84663,"Utah County, Utah",2.5,5,Mexican,$,region
3211,Denny's,84601,"Utah County, Utah",2.0,29,American (Traditional),$,region
3212,Rice Garden,84601,"Utah County, Utah",3.0,7,Chinese,$,region
3213,Taco Bell,84660,"Utah County, Utah",2.0,13,Mexican,$,region
3214,Pizza Hut,84663,"Utah County, Utah",2.0,7,Italian,$$,region
3215,Floriberto's Mexican Food,84660,"Utah County, Utah",2.0,21,Mexican,$,region
3216,Panda Express,84601,"Utah County, Utah",2.5,4,Chinese,$,region
3217,Cafe Galleria,84606,"Utah County, Utah",2.5,3,Italian,$,region
3218,One Man Band,84660,"Utah County, Utah",2.0,9,American (Traditional),$,region
3219,Taco Bell,84601,"Utah County, Utah",3.0,5,Mexican,$,region
3220,Pizza Hut,84604,"Utah County, Utah",2.5,6,Italian,$$,region
3221,The Tipsy Cow,84660,"Utah County, Utah",4.0,2,Mexican,$,region
3222,Gringo's Mexican Kitchen,77471,"Fort Bend County, Texas",4.0,150,Mexican,$$,region
3223,Ramble Creek Grill,77469,"Fort Bend County, Texas",4.5,101,American (Traditional),$$,region
3224,Bull Creek Cafe & Grill,77471,"Fort Bend County, Texas",4.0,102,American (Traditional),$$,region
3225,Bob's Taco Station,77471,"Fort Bend County, Texas",3.5,228,Mexican,$,region
3226,Ol Railroad Cafe,77471,"Fort Bend County, Texas",4.0,93,American (Traditional),$$,region
3227,Hunan Garden Chinese Restaurant,77471,"Fort Bend County, Texas",4.0,67,Chinese,$$,region
3228,T Jin China Diner,77471,"Fort Bend County, Texas",3.5,93,Chinese,$$,region
3229,Bullritos,77471,"Fort Bend County, Texas",4.0,44,Mexican,$,region
3230,Guanajuato Mexican Restaurant,77471,"Fort Bend County, Texas",4.5,55,Mexican,$,region
3231,Another Time Soda Fountain & Cafe,77471,"Fort Bend County, Texas",4.0,90,American (New),$,region
3232,Tangerine Cafe and Grill,77471,"Fort Bend County, Texas",4.5,38,Italian,$$,region
3233,Carmelo's Mexican Grill,77478,"Fort Bend County, Texas",4.0,217,Mexican,$,region
3234,Lomonte's italian Restaurant & Pizzeria,77406,"Fort Bend County, Texas",4.0,194,Italian,$$,region
3235,Bombay Pizza Express,77478,"Fort Bend County, Texas",4.0,268,Italian,$$,region
3236,Sandy McGee's,77469,"Fort Bend County, Texas",3.5,122,American (Traditional),$$,region
3237,Fajita Pete's - Richmond,77406,"Fort Bend County, Texas",4.0,70,Mexican,$$,region
3238,Top Shelf Cajun,77471,"Fort Bend County, Texas",3.5,57,American (Traditional),$$,region
3239,Aki Steak & Sushi,77479,"Fort Bend County, Texas",4.0,198,Chinese,$$,region
3240,Cracker Barrel Old Country Store,77471,"Fort Bend County, Texas",2.5,89,American (Traditional),$$,region
3241,Happy Youyou,77469,"Fort Bend County, Texas",4.0,43,Chinese,$,region
3242,Rita's Mexican Restaurant,77471,"Fort Bend County, Texas",4.0,35,Mexican,$,region
3243,Taqueria Taco Palenque,77471,"Fort Bend County, Texas",4.5,20,Mexican,$,region
3244,Taqueria Tepatitlan,77471,"Fort Bend County, Texas",4.0,12,Mexican,$$,region
3245,Chismosa's Taco House,77471,"Fort Bend County, Texas",4.0,16,Mexican,$,region
3246,Brick House Tavern + Tap,77479,"Fort Bend County, Texas",3.5,113,American (Traditional),$$,region
3247,Jade Ly Asian Bistro,77478,"Fort Bend County, Texas",4.0,100,Chinese,$,region
3248,Papa Mex,77471,"Fort Bend County, Texas",3.5,32,Mexican,$,region
3249,Larry's Original Mexican Restaurant,77406,"Fort Bend County, Texas",3.5,90,Mexican,$,region
3250,Hot Bowl Mongolian Grill,77479,"Fort Bend County, Texas",4.0,56,Chinese,$$,region
3251,Ruchi's Mexican Grill,77471,"Fort Bend County, Texas",2.5,62,Mexican,$$,region
3252,La Cocina,77469,"Fort Bend County, Texas",4.0,61,Mexican,$,region
3253,Olive Garden Italian Restaurant,77471,"Fort Bend County, Texas",2.5,44,Italian,$$,region
3254,The Lone Star Saloon,77469,"Fort Bend County, Texas",4.0,23,American (New),$$,region
3255,Pizza Parlor,77479,"Fort Bend County, Texas",4.0,50,Italian,$,region
3256,Great Wall,77471,"Fort Bend County, Texas",4.0,16,Chinese,$,region
3257,Russo's New York Pizzeria -  Sugar Land,77479,"Fort Bend County, Texas",3.5,61,Italian,$$,region
3258,Chili's,77471,"Fort Bend County, Texas",2.5,55,American (Traditional),$$,region
3259,Russo's New York Pizzeria,77478,"Fort Bend County, Texas",4.0,83,Italian,$$,region
3260,Buffalo Wild Wings,77471,"Fort Bend County, Texas",2.5,38,American (Traditional),$$,region
3261,Peking Garden,77469,"Fort Bend County, Texas",3.5,25,Chinese,$,region
3262,Buena Vista Mexican Restaurant,77471,"Fort Bend County, Texas",3.0,31,Mexican,$,region
3263,El Vaquero Mexican Diner,77479,"Fort Bend County, Texas",3.5,25,Mexican,$$,region
3264,Chuy's,77478,"Fort Bend County, Texas",3.0,162,Mexican,$$,region
3265,Cheddar's Scratch Kitchen,77478,"Fort Bend County, Texas",3.0,184,American (Traditional),$$,region
3266,Tortas Las Llardas,77471,"Fort Bend County, Texas",4.0,15,Mexican,$,region
3267,Panda Bistro,77469,"Fort Bend County, Texas",3.5,33,Chinese,$,region
3268,BreWingZ Restaurant and Bar,77471,"Fort Bend County, Texas",2.0,40,American (Traditional),$$,region
3269,Taqueria Little Mexico,77471,"Fort Bend County, Texas",3.5,12,Mexican,$,region
3270,Cristobal Mexican Grill & Bar,77469,"Fort Bend County, Texas",5.0,12,Mexican,$$,region
3271,Denny's,77471,"Fort Bend County, Texas",3.0,18,American (Traditional),$,region
